Customer_ID,Annual_Income,Monthly_Inhand_Salary,Num_Bank_Accounts,Num_Credit_Card,Interest_Rate,Num_of_Loan,Type_of_Loan,Delay_from_due_date,Num_of_Delayed_Payment,Changed_Credit_Limit,Num_Credit_Inquiries,Credit_Mix,Outstanding_Debt,Credit_Utilization_Ratio,Credit_History_Age,Payment_of_Min_Amount,Total_EMI_per_month,Amount_invested_monthly,Payment_Behaviour,Monthly_Balance,snapshot_date
CUS_0x1837,34180.94_,"2,68541E+15",6,5,19,7,"Home Equity Loan, Credit-Builder Loan, Not Specified, Debt Consolidation Loan, Credit-Builder Loan, Student Loan, and Payday Loan",62,22,-3.37,100,Bad,3375.66_,"2,51554E+16",8 Years and 1 Months,Yes,"1,35852E+16",265.81546954347635,Low_spent_Small_value_payments,"1,56873E+15",2024-11-01
CUS_0x1897,35497.94_,"3,06316E+15",6,7,17,2,"Debt Consolidation Loan, and Student Loan",28,13,6.86,90,_,2284.86,"2,33477E+16",6 Years and 9 Months,Yes,"3,93335E+15",222.24938278169034,Low_spent_Large_value_payments,"3,14733E+16",2024-11-01
CUS_0x1929,101586.12,827851,8,7,5773,0,,13,8,2.28,70,Good,597.31,"2,97375E+16",28 Years and 10 Months,No,0,845.5012989454821,Low_spent_Small_value_payments,"2,7235E+16",2024-11-01
CUS_0x199b,16048.76,"1,6234E+16",8,10,18,7,"Debt Consolidation Loan, Not Specified, Not Specified, Payday Loan, Credit-Builder Loan, Home Equity Loan, and Mortgage Loan",45,21,11.29,140,Standard,1583.58,"4,04419E+15",14 Years and 9 Months,Yes,"7,20056E+15",72.33674830627787,Low_spent_Small_value_payments,"2,59683E+16",2024-11-01
CUS_0x1a7b,88574.43000000002,74172025,4,5,2,1,Credit-Builder Loan,9,8,10.65,80,Good,1451.63,"3,20398E+15",16 Years and 9 Months,No,"4,05331E+14",__10000__,High_spent_Large_value_payments,"8,29093E+15",2024-11-01
CUS_0x1b1a,29594.87,"2,49324E+16",5,6,7,3,"Personal Loan, Student Loan, and Credit-Builder Loan",29,9,9.69,110,Standard,772.83,"2,76791E+16",29 Years and 11 Months,Yes,"7,01951E+15",36.10702816225242,High_spent_Medium_value_payments,"3,93022E+15",2024-11-01
CUS_0x1b7e,9477.76,"9,11813E+15",6,9,32,-100,"Not Specified, Credit-Builder Loan, Mortgage Loan, Not Specified, Mortgage Loan, Not Specified, Auto Loan, and Debt Consolidation Loan",26,13,22.71,130,_,3325.3,"3,65511E+15",6 Years and 4 Months,Yes,"3,72952E+15",94.09494730320722,Low_spent_Medium_value_payments,"2,39791E+16",2024-11-01
CUS_0x1bac,15926.285,"1,59119E+16",4,4,11,2,"Auto Loan, and Personal Loan",14,19,19.54,50,Standard,1481.35,"3,63845E+15",21 Years and 0 Months,Yes,"1,4817E+16",178.5811736565482,Low_spent_Small_value_payments,"2,55721E+16",2024-11-01
CUS_0x1c34,29987.16,255793,4,4,3,3,"Credit-Builder Loan, Personal Loan, and Mortgage Loan",6,3,2.36,10,_,30.53,"3,13027E+15",32 Years and 2 Months,No,"6,03005E+14",137.6637106949272,High_spent_Small_value_payments,"3,17829E+16",2024-11-01
CUS_0x1ce1,83521.24,"7,1621E+16",4,4,14,2,"Payday Loan, and Auto Loan",4,10,15.16,130,Standard,555.44,"3,25114E+15",21 Years and 6 Months,Yes,"1,21273E+16",252.7402624378552,Low_spent_Large_value_payments,"6,12198E+15",2024-11-01
CUS_0x1dd9,4020402.0,"2,91902E+16",5,2,5,2,"Personal Loan, and Credit-Builder Loan",13,0,1.34,40,Good,630.29,"3,81723E+15",16 Years and 6 Months,No,"4,47301E+15",99.63292072949542,Low_spent_Medium_value_payments,"2,8412E+15",2024-11-01
CUS_0x1df1,73434.92,"5,84958E+15",1,5,5,-100,"Payday Loan, Credit-Builder Loan, Auto Loan, and Personal Loan",6,3,11.93,0,Good,192.45,"3,3734E+14",16 Years and 2 Months,No,"2,1443E+15",171.90893893425,!@9#%8,"4,48619E+15",2024-11-01
CUS_0x1e45,166837.64,"1,36801E+16",4,3,8,0,,9,7,11.61,10,Good,1402.48,"3,69131E+15",16 Years and 0 Months,No,0,256.27796938169496,High_spent_Large_value_payments,"1,35174E+16",2024-11-01
CUS_0x1f2e,41012.42,"3,3417E+16",5,4,27,7,"Payday Loan, Debt Consolidation Loan, Home Equity Loan, Student Loan, Student Loan, Personal Loan, and Personal Loan",13,9,14.47,40,Standard,1690.55,"3,06872E+16",7 Years and 11 Months,Yes,"1,99368E+16",174.7952014398911,High_spent_Small_value_payments,"2,20007E+16",2024-11-01
CUS_0x1fcd,66519.63,"5,7593E+15",1355,3,8,2,"Student Loan, and Auto Loan",21,13,1.12,24070,Standard,64.27,"2,59756E+15",17 Years and 11 Months,No,"9,91936E+15",97.5786285452773,High_spent_Large_value_payments,"6,19158E+15",2024-11-01
CUS_0x2058,14501.97,14774975,8,6,30,-100,"Mortgage Loan, Debt Consolidation Loan, Debt Consolidation Loan, Credit-Builder Loan, and Credit-Builder Loan",21,17,17.64,60,Bad,4676.1,"2,2699E+16",14 Years and 3 Months,Yes,"3,52848E+15",139.22479893411958,Low_spent_Small_value_payments,"2,6324E+16",2024-11-01
CUS_0x205a,59908.77,52513975,3,3,29,5,"Personal Loan, Student Loan, Credit-Builder Loan, Payday Loan, and Auto Loan",21,13,8.99,90,_,1323.98,"3,83936E+15",9 Years and 8 Months,Yes,"1,73324E+16",118.86637539156315,High_spent_Medium_value_payments,"4,82949E+16",2024-11-01
CUS_0x20d0,40692.4,"3,68603E+15",9,8,18,6,"Student Loan, Home Equity Loan, Debt Consolidation Loan, Credit-Builder Loan, Auto Loan, and Home Equity Loan",29,14,1.3200000000000005,120,Bad,4128.29,"3,48129E+15",5 Years and 11 Months,Yes,"2,00627E+16",__10000__,High_spent_Small_value_payments,"2,05272E+16",2024-11-01
CUS_0x20e0,12943.475,"1,32762E+16",5,5,9,6_,"Credit-Builder Loan, Student Loan, Not Specified, Personal Loan, Payday Loan, and Payday Loan",20,14,10.6,60,Standard,265.36,"3,92275E+15",7 Years and 4 Months,Yes,"4,50908E+15",28.087069027708,High_spent_Small_value_payments,"3,19584E+15",2024-11-01
CUS_0x217f,86032.17,71893475,3,6,7,3,"Personal Loan, Debt Consolidation Loan, and Payday Loan",6,0,3.07,10,Good,1177.47,"3,88309E+15",31 Years and 5 Months,No,"1,35617E+15",433.04554674304194,Low_spent_Medium_value_payments,"4,30273E+15",2024-11-01
CUS_0x21a3,17774.97,"1,28118E+16",6,9,33,9,"Mortgage Loan, Student Loan, Auto Loan, Home Equity Loan, Mortgage Loan, Payday Loan, Home Equity Loan, Credit-Builder Loan, and Not Specified",55,25,28.93,130,Bad,3183.68,"3,85008E+15",10 Years and 4 Months,Yes,"7,87727E+15",114.62855686917399,Low_spent_Medium_value_payments,"1,61986E+16",2024-11-01
CUS_0x223c,142025.56,"1,20105E+16",0,3,6,2,"Auto Loan, and Home Equity Loan",25,10,11.56,20,Good,318.97,"3,5842E+16",31 Years and 11 Months,No,"2,02558E+16",564.251118499708,Low_spent_Medium_value_payments,"7,14237E+15",2024-11-01
CUS_0x228d,23357.87,"2,00849E+16",4,5,7,4,"Payday Loan, Debt Consolidation Loan, Auto Loan, and Student Loan",28,13,17.38,50,Standard,1290.06,"2,67778E+16",6 Years and 5 Months,Yes,"4,48728E+15",79.07626400710015,High_spent_Medium_value_payments,"3,269E+13",2024-11-01
CUS_0x22c4,80288.08,"6,96167E+15",7,10,4962,6,"Home Equity Loan, Payday Loan, Personal Loan, Student Loan, Mortgage Loan, and Home Equity Loan",15,20,19.88,80,Bad,2848.95,"3,75695E+16",13 Years and 6 Months,Yes,"4,00594E+15",189.68661414902698,High_spent_Medium_value_payments,"3,55887E+15",2024-11-01
CUS_0x232b,62115.81,50643175,3,7,17,5,"Debt Consolidation Loan, Credit-Builder Loan, Debt Consolidation Loan, Payday Loan, and Payday Loan",24,18,14.9,100,Standard,1724.19,"3,96257E+16",8 Years and 2 Months,Yes,"2,34928E+16",412.17982601476456,Low_spent_Small_value_payments,"1,49324E+15",2024-11-01
CUS_0x2366,9126.455,"4,90538E+16",10,7,33,5,"Auto Loan, Personal Loan, Auto Loan, Home Equity Loan, and Home Equity Loan",38,21,28.57,120,_,4997.05,"3,48491E+16",9 Years and 8 Months,Yes,"3,30163E+15",50.28345859080932,Low_spent_Medium_value_payments,"2,45754E+16",2024-11-01
CUS_0x23e9,114614.88_,936924,6,6,9,3,"Debt Consolidation Loan, Auto Loan, and Payday Loan",4,9,9.06,10,_,1379.67,"3,54538E+16",27 Years and 11 Months,Yes,"1,80911E+15",191.7525812583974,High_spent_Large_value_payments,"8,04261E+15",2024-11-01
CUS_0x245e,31081.62,2305135,7,7,22,9,"Home Equity Loan, Debt Consolidation Loan, Debt Consolidation Loan, Not Specified, Payday Loan, Student Loan, Credit-Builder Loan, Personal Loan, and Payday Loan",49,23,_,120,_,2574.54,"3,39552E+15",13 Years and 6 Months,Yes,"2,30831E+15",231.4543185234801,Low_spent_Small_value_payments,"5,82283E+15",2024-11-01
CUS_0x2551,32390.15,"2,58018E+15",3,6,5,0,,10,17,8.81,40,Standard,596.56,"2,8318E+16",29 Years and 11 Months,No,0,__10000__,High_spent_Small_value_payments,"3,66207E+15",2024-11-01
CUS_0x2593,50173.54,"4,32313E+15",6,4,11,3,"Debt Consolidation Loan, Payday Loan, and Mortgage Loan",19,16,4.09,50,Standard,293.88,"2,66E+15",25 Years and 8 Months,No,"1,05305E+16",199.88172671901418,High_spent_Small_value_payments,"3,87126E+15",2024-11-01
CUS_0x25f5,29905.94,"2,36216E+16",9,8,34,6,"Payday Loan, Not Specified, Personal Loan, Credit-Builder Loan, Not Specified, and Not Specified",27,13,20.79,130,Bad,2987.02,"3,93009E+15",9 Years and 10 Months,Yes,"1,23097E+16",211.93607479883877,Low_spent_Medium_value_payments,"1,81183E+15",2024-11-01
CUS_0x2696,14982.63,10035525,10,8,20,285,"Student Loan, Auto Loan, Home Equity Loan, Debt Consolidation Loan, and Personal Loan",28,19,17.16,70,Standard,2291.45,"2,31455E+16",14 Years and 4 Months,NM,"4,06253E+16",128.15267946363164,Low_spent_Small_value_payments,"2,21577E+16",2024-11-01
CUS_0x26b1,160052.2,"1,35807E+16",4,25,10,2,"Not Specified, and Student Loan",5,8,0.51,70,Good,1118.35,"3,85577E+15",21 Years and 11 Months,No,"2,07865E+15",833.6731793514674,High_spent_Small_value_payments,"5,7653E+15",2024-11-01
CUS_0x2709,67556.8,"5,88673E+15",3,5,10,3,"Student Loan, Credit-Builder Loan, and Auto Loan",30,18,19.44,20,Standard,762.85,"3,17884E+16",28 Years and 0 Months,Yes,"1,18349E+16",626.6379814263612,Low_spent_Small_value_payments,"1,33687E+16",2024-11-01
CUS_0x27b9,28356.18,2425015,10,9,31,7,"Payday Loan, Personal Loan, Home Equity Loan, Payday Loan, Debt Consolidation Loan, Mortgage Loan, and Not Specified",36,23,16.0,120,Bad,4157.2,"3,40629E+15",5 Years and 6 Months,Yes,"1,40698E+16",29.147123157747675,High_spent_Large_value_payments,"3,12656E+16",2024-11-01
CUS_0x2854,15706.805,"1,1929E+16",3,5,4,2,"Auto Loan, and Personal Loan",14,4,0.57,90,Good,282.44,"3,74895E+15",28 Years and 5 Months,No,"2,34726E+15",104.50459767952587,Low_spent_Medium_value_payments,"2,71313E+16",2024-11-01
CUS_0x2877,80591.2,"6,45393E+16",4,4,32,2,"Student Loan, and Auto Loan",27,8,9.62,80,_,2024.84,"3,1906E+16",13 Years and 9 Months,Yes,"9,78973E+15",565.2692953119252,Low_spent_Medium_value_payments,"2,62227E+16",2024-11-01
CUS_0x28b3,37983.12,339826,7,1131,32,2,"Home Equity Loan, and Personal Loan",31,24,10.36,110,Bad,1629.11,"3,73886E+15",9 Years and 4 Months,Yes,"5,0438E+15",193.48182687182097,Low_spent_Small_value_payments,"3,85906E+15",2024-11-01
CUS_0x28e1,34526.09,"2,90817E+15",5,4,19,3,"Not Specified, Personal Loan, and Home Equity Loan",13,14,14.74,100,Standard,938.23,"2,71425E+15",18 Years and 5 Months,Yes,"7,0157E+15",190.65495974591943,Low_spent_Large_value_payments,"3,00005E+14",2024-11-01
CUS_0x29a3,15734.68,"1,01716E+16",8,7,1922,7,"Not Specified, Debt Consolidation Loan, Student Loan, Payday Loan, Personal Loan, Mortgage Loan, and Personal Loan",50,21,23.82,120,Bad,4060.73,"2,27488E+16",3 Years and 9 Months,Yes,"1,0449E+16",57.662508665837066,High_spent_Small_value_payments,"2,15036E+16",2024-11-01
CUS_0x29ae,75723.81,"5,28095E+14",5,7,1,0,,7,20,-0.040000000000000036,60,Good,1198.09,"4,0925E+15",33 Years and 6 Months,No,"8,60371E+15",211.85030025503812,High_spent_Medium_value_payments,"6,52281E+15",2024-11-01
CUS_0x2a5d,95610.81,"8,26257E+15",6,4,5,5,"Student Loan, Not Specified, Debt Consolidation Loan, Debt Consolidation Loan, and Auto Loan",17,8_,17.43,90,Standard,383.55,"3,99086E+14",20 Years and 6 Months,Yes,"2,7632E+16",435.2926343088889,High_spent_Small_value_payments,"3,74645E+15",2024-11-01
CUS_0x2a67,78769.32,"6,27711E+16",8,5,20,0,,11,20,11.66,30,Standard,45.87,"3,0543E+16",25 Years and 2 Months,No,0,478.3407116336203,Low_spent_Large_value_payments,"4,1937E+15",2024-11-01
CUS_0x2b54,21339.42,2038285,7,7,20,0,,5,20,_,50,Standard,570.25,"3,66985E+15",33 Years and 4 Months,Yes,0,192.28039577924343,Low_spent_Small_value_payments,"3,01548E+16",2024-11-01
CUS_0x2bb0,44318.92,"3,49124E+16",6,6,8,0,,9,9,15.55,40,_,1127.35,"3,47449E+14",29 Years and 0 Months,Yes,0,70.33292021398493,High_spent_Medium_value_payments,"5,0547E+16",2024-11-01
CUS_0x2bb2,57864.6,455905,7,7,13,3,"Debt Consolidation Loan, Mortgage Loan, and Not Specified",10,12,17.16,40,Standard,539.17,"2,8271E+16",31 Years and 5 Months,Yes,"7,50222E+15",331.7081960697145,Low_spent_Small_value_payments,"3,39175E+15",2024-11-01
CUS_0x2c74,9110.175,75318125,7,7,33,6,"Credit-Builder Loan, Payday Loan, Home Equity Loan, Auto Loan, Payday Loan, and Home Equity Loan",42,24,26.8,120,Bad,1814.67,"3,85933E+16",19 Years and 5 Months,Yes,"3,9015E+16",36.85077366315893,Low_spent_Small_value_payments,"2,89452E+15",2024-11-01
CUS_0x2ce6,143570.8,"1,20002E+16",1,4,5,2,"Credit-Builder Loan, and Not Specified",16,2,9.34,20,Good,1331.5,"2,92963E+15",32 Years and 6 Months,No,"1,23311E+16",797.7538321344788,High_spent_Small_value_payments,"5,38958E+15",2024-11-01
CUS_0x2d16,15335.895,102399125,0,7,12,-100,"Student Loan, Auto Loan, and Home Equity Loan",4,0,3.16,60,Good,628.85,"3,63181E+15",23 Years and 8 Months,No,679680,58.772462812448644,Low_spent_Small_value_payments,"2,98255E+14",2024-11-01
CUS_0x2d94,19835.93,"1,53199E+16",2,3,1,0,,12,6,3.09,0,Good,1385.49,"2,71587E+13",25 Years and 8 Months,No,0,198.4279978357357,Low_spent_Small_value_payments,"2,44771E+16",2024-11-01
CUS_0x2da2,20318.97_,"1,46325E+16",3,3,17,6,"Credit-Builder Loan, Debt Consolidation Loan, Auto Loan, Auto Loan, Personal Loan, and Payday Loan",13,13,16.14,130,Standard,2097.84,"3,90968E+15",12 Years and 5 Months,Yes,"9,457E+14",86.2864577183239,Low_spent_Small_value_payments,"2,55468E+15",2024-11-01
CUS_0x2ddc,38392.87_,"3,34341E+16",3,5,9,-100,"Payday Loan, and Credit-Builder Loan",5,9,11.8,10,Good,883.37,"3,97431E+15",27 Years and 6 Months,No,"5,2657E+15",87.39048670317914,High_spent_Medium_value_payments,"4,44293E+15",2024-11-01
CUS_0x2dec,7698.58,"7,31548E+15",9,10,29,5,"Personal Loan, Home Equity Loan, Credit-Builder Loan, Auto Loan, and Payday Loan",59,15,22.86,120,Bad,2573.23,"3,0794E+14",5 Years and 6 Months,Yes,"2,66887E+15",46.903388560756476,High_spent_Small_value_payments,"2,59563E+14",2024-11-01
CUS_0x2e0e,61085.5,"4,84246E+15",8,5,8,3,"Not Specified, Home Equity Loan, and Payday Loan",9,12,11.95,40,Good,293.01,"3,68899E+16",23 Years and 11 Months,No,"9,88079E+15",40.40775852824968,High_spent_Large_value_payments,"5,8503E+14",2024-11-01
CUS_0x2e31,63206.72,"5,30923E+16",9,8,27,8,"Student Loan, Personal Loan, Home Equity Loan, Student Loan, Debt Consolidation Loan, Auto Loan, Student Loan, and Debt Consolidation Loan",41,15,26.48,130,Bad,4523.88,"4,04416E+13",13 Years and 8 Months,Yes,"2,3129E+14",339.6836985287578,High_spent_Small_value_payments,"2,19949E+16",2024-11-01
CUS_0x2e53,70883.44,"5,66395E+15",4,4,10,3,"Personal Loan, Personal Loan, and Payday Loan",6,12,10.23,20,Standard,604.77,"3,21207E+16",30 Years and 3 Months,No,"9,7134E+15",444.10974092826444,Low_spent_Large_value_payments,"2,95152E+16",2024-11-01
CUS_0x2e98,43734.68_,"3,65056E+15",0,5,5,1,Mortgage Loan,13,11,9.33,30,Good,1016.51,"3,76067E+16",24 Years and 8 Months,No,"1,98442E+16",83.81787263016362,High_spent_Large_value_payments,"5,01394E+16",2024-11-01
CUS_0x2eb0,26980.83,23634025,7,3,6,2,"Payday Loan, and Debt Consolidation Loan",10,13,3.41,50,_,156.14,"3,74337E+15",17 Years and 3 Months,NM,"3,85526E+15",217.54965188837107,Low_spent_Large_value_payments,"2,50238E+16",2024-11-01
CUS_0x2eb7,19963.97,"1,47766E+15",5,10,31,5,"Auto Loan, Payday Loan, Not Specified, Student Loan, and Home Equity Loan",11,9,15.32,120,Standard,1983.53,"3,24277E+16",10 Years and 0 Months,Yes,"5,26002E+15",85.31992215032349,Low_spent_Large_value_payments,"2,79846E+15",2024-11-01
CUS_0x2f53,38580.05,"2,92858E+16",0,5,4,1,Payday Loan,9,5,2.7300000000000004,40,Good,211.92,"2,36226E+16",28 Years and 6 Months,No,"4,72653E+15",199.95085693469056,Low_spent_Small_value_payments,"4,12324E+15",2024-11-01
CUS_0x2f9d,7555.45,"7,69621E+15",8,6,926,6,"Not Specified, Personal Loan, Home Equity Loan, Auto Loan, Mortgage Loan, and Credit-Builder Loan",32,18,9.4,160,Bad,3371.11,"2,84707E+15",9 Years and 4 Months,Yes,"3,37995E+16",38.16776605316512,Low_spent_Medium_value_payments,"2,84995E+15",2024-11-01
CUS_0x30ab,42079.65,35616375,4,7,6,2,"Credit-Builder Loan, and Student Loan",7,14,18.34,50,Standard,1460.57,"3,19083E+15",18 Years and 5 Months,Yes,"5,33608E+15",82.49240640852696,High_spent_Medium_value_payments,"4,70311E+16",2024-11-01
CUS_0x30db,24744.78,2101065,3,7,5,3,"Payday Loan, Student Loan, and Not Specified",23,21,23.95,20,_,134.1,"3,14424E+15",25 Years and 10 Months,Yes,"6,14963E+15",46.329639295691784,High_spent_Medium_value_payments,"3,52281E+15",2024-11-01
CUS_0x3121,42847.79,"3,78265E+15",4,7,2,-100,"Home Equity Loan, and Credit-Builder Loan",1,7,9.81,90,Good,181.47,"4,05132E+15",21 Years and 2 Months,No,"5,22762E+15",__10000__,High_spent_Large_value_payments,"5,35864E+15",2024-11-01
CUS_0x32ac,34204.39,"2,79237E+16",8,4,19,4,"Debt Consolidation Loan, Payday Loan, Personal Loan, and Not Specified",24,13,15.31,0,_,1131.43,"2,37901E+14",26 Years and 6 Months,Yes,"1,08582E+16",307.61892989469766,Low_spent_Small_value_payments,"1,53035E+16",2024-11-01
CUS_0x32ad,56200.53,45443775,307,8,31,7,"Auto Loan, Debt Consolidation Loan, Payday Loan, Mortgage Loan, Mortgage Loan, Not Specified, and Student Loan",40,25,18.22,70,Bad,4968.17,"3,48348E+15",1 Years and 8 Months,Yes,"2,57113E+15",72.55038199166579,Low_spent_Small_value_payments,"3,74775E+16",2024-11-01
CUS_0x345b,11993705.0,11579025,4,7,14,4,"Credit-Builder Loan, Student Loan, Credit-Builder Loan, and Home Equity Loan",19,16,17.66,100,_,471.81,"2,88903E+16",14 Years and 9 Months,Yes,"5,20249E+15",85.47998569773479,Low_spent_Small_value_payments,"2,68285E+16",2024-11-01
CUS_0x34aa,20833.19,"1,6641E+16",6,6,34,5,"Auto Loan, Mortgage Loan, Personal Loan, Payday Loan, and Credit-Builder Loan",36,22,16.02,90,Bad,4987.19,"3,70699E+15",4 Years and 4 Months,NM,"7,75913E+15",71.61593256461347,Low_spent_Small_value_payments,"3,07203E+16",2024-11-01
