Customer_ID,Annual_Income,Monthly_Inhand_Salary,Num_Bank_Accounts,Num_Credit_Card,Interest_Rate,Num_of_Loan,Type_of_Loan,Delay_from_due_date,Num_of_Delayed_Payment,Changed_Credit_Limit,Num_Credit_Inquiries,Credit_Mix,Outstanding_Debt,Credit_Utilization_Ratio,Credit_History_Age,Payment_of_Min_Amount,Total_EMI_per_month,Amount_invested_monthly,Payment_Behaviour,Monthly_Balance,snapshot_date
CUS_0x1621,18329.93,"1,31249E+16",7,6,6,6,"Personal Loan, Home Equity Loan, Credit-Builder Loan, Student Loan, Debt Consolidation Loan, and Mortgage Loan",17,11,18.41,60,Standard,161.04,"3,51546E+14",19 Years and 11 Months,NM,"5,19671E+15",176.12275349529583,Low_spent_Small_value_payments,"1,9316E+16",2024-08-01
CUS_0x1638,32370.6_,286255,7,10,32,5,"Not Specified, Debt Consolidation Loan, Credit-Builder Loan, Home Equity Loan, and Student Loan",59,24,6.03,110,Bad,3293.91,"3,49339E+16",7 Years and 10 Months,Yes,"7,4738E+15",161.0101358019828,Low_spent_Small_value_payments,"3,40507E+15",2024-08-01
CUS_0x165b,142717.44,1194712,5,4,13,0,,26,13,17.99,90,Standard,1413.48,"3,90155E+15",16 Years and 11 Months,Yes,0,531.3412275067865,High_spent_Small_value_payments,"9,23371E+15",2024-08-01
CUS_0x1890,20823.28,"1,47327E+15",7,6,25,7,"Student Loan, Debt Consolidation Loan, Mortgage Loan, Mortgage Loan, Mortgage Loan, Auto Loan, and Mortgage Loan",25,25,23.59,120,_,2634.7,"3,14311E+15",2 Years and 10 Months,Yes,"8,5869E+15",99.05034938728384,!@9#%8,"2,52408E+16",2024-08-01
CUS_0x18f5,41801.68,"3,28047E+15",4,3,18,3,"Not Specified, Debt Consolidation Loan, and Not Specified",10,9,5.1099999999999985,10,Standard,140.6,"2,97492E+16",19 Years and 4 Months,Yes,"7,17171E+15",360.4852650228223,Low_spent_Small_value_payments,"1,85845E+14",2024-08-01
CUS_0x1900,8137.625,"6,80135E+15",8,6,34,8,"Mortgage Loan, Mortgage Loan, Mortgage Loan, Personal Loan, Not Specified, Debt Consolidation Loan, Home Equity Loan, and Home Equity Loan",35,21,17.53,60,Bad,3938.7,"2,31695E+15",2 Years and 5 Months,Yes,"5,33437E+15",35.01509474856865,Low_spent_Small_value_payments,"2,69655E+15",2024-08-01
CUS_0x1947,107458.2,869885,8,3,7,1,Student Loan,17,7,7.64,10,Good,244.5,"4,22923E+15",32 Years and 6 Months,No,"8,9406E+14",95.16846993352837,High_spent_Large_value_payments,"9,25311E+15",2024-08-01
CUS_0x194f,29503.65,"2,30964E+16",5,5,14,3,"Not Specified, Home Equity Loan, and Credit-Builder Loan",4,12_,1.09,20,Standard,329.02,"3,80396E+15",21 Years and 6 Months,No,"5,09822E+16",136.65317733631414,High_spent_Small_value_payments,"3,03328E+15",2024-08-01
CUS_0x19a5,8493710.0,"3,13636E+15",4,4,7,1,Credit-Builder Loan,6,16,13.03,0,Standard,90.37,"3,44789E+15",25 Years and 6 Months,Yes,"2,84477E+15",130.30520508644872,Low_spent_Medium_value_payments,"4,34883E+16",2024-08-01
CUS_0x1a06,24873.1,"1,84876E+16",3,6,8,3,"Auto Loan, Mortgage Loan, and Not Specified",23,17,6.65,60,Standard,30.31_,"3,24138E+15",5 Years and 9 Months,Yes,"3,98407E+15",206.04743616017183,Low_spent_Small_value_payments,"2,28988E+16",2024-08-01
CUS_0x1a3b,33082.87,"2,78591E+16",5,1194,12,4,"Payday Loan, Home Equity Loan, Personal Loan, and Credit-Builder Loan",17,16,18.4,120,Standard,576.44,"3,11552E+15",19 Years and 4 Months,Yes,"7,81649E+15",69.03675398892828,High_spent_Large_value_payments,"3,71389E+15",2024-08-01
CUS_0x1a57,63383.1,5443925,6,3,8,3,"Student Loan, Auto Loan, and Auto Loan",26,16,7.54,50,Standard,549.06,"3,71723E+15",31 Years and 2 Months,Yes,"1,51434E+16",565.3474798424338,Low_spent_Small_value_payments,"1,17611E+16",2024-08-01
CUS_0x1a96,28681.38,2127115,3,5,2,0,,2,5,4.82,40,Good,467.64,"3,20041E+15",19 Years and 6 Months,No,0,161.8166084076109,!@9#%8,"3,35131E+16",2024-08-01
CUS_0x1ad3,14231.96,"1,20023E+15",8,5,18,5,"Home Equity Loan, Personal Loan, Home Equity Loan, Auto Loan, and Not Specified",41,25,10.47,100,Bad,2465.39,"2,83158E+16",10 Years and 10 Months,Yes,"1,67533E+16",12.812416087167886,High_spent_Large_value_payments,"3,05921E+15",2024-08-01
CUS_0x1bfd,19186.4,"1,64587E+16",6,10,24,4,"Personal Loan, Personal Loan, Credit-Builder Loan, and Home Equity Loan",34,15,11.98,110,Standard,1753.33,"3,09238E+16",8 Years and 10 Months,Yes,"4,78343E+15",92.9706527229484,Low_spent_Large_value_payments,"2,93782E+16",2024-08-01
CUS_0x1c2a,33410.45_,"3,0592E+16",4,6,19,0,,27,15,10.91,10,Standard,693.39,"3,6869E+15",28 Years and 2 Months,Yes,0,129.86225690650303,Low_spent_Small_value_payments,"4,66058E+15",2024-08-01
CUS_0x1c3a,43450.25,"3,71185E+15",0,3,4,2,"Credit-Builder Loan, and Debt Consolidation Loan",6,0,7.47,20,Good,588.59,"2,97262E+16",23 Years and 6 Months,No,"4,13996E+15",154.53520467057234,High_spent_Medium_value_payments,"4,25251E+16",2024-08-01
CUS_0x1d58,10037.5,"5,77458E+15",10,9,24,9,"Student Loan, Home Equity Loan, Mortgage Loan, Mortgage Loan, Home Equity Loan, Not Specified, Student Loan, Personal Loan, and Auto Loan",50,25,15.43,80,Bad,4618.9,"3,13774E+15",10 Years and 5 Months,NM,"6,6993E+14",12.355943639249364,!@9#%8,"2,18397E+15",2024-08-01
CUS_0x1e16,40019.0_,"3,40192E+15",2,1,2,4,"Home Equity Loan, Home Equity Loan, Student Loan, and Personal Loan",1,4,3.58,60,Good,1445.81,"3,46024E+15",20 Years and 6 Months,No,"7,03403E+15",427.71059957487745,Low_spent_Small_value_payments,"1,32141E+16",2024-08-01
CUS_0x1e3f,107854.84,"9,2459E+15",5,5,16,5,"Student Loan, Mortgage Loan, Student Loan, Personal Loan, and Home Equity Loan",10,15,7.35,60,Standard,990.45,"3,05678E+16",16 Years and 2 Months,Yes,"3,38841E+15",388.9151202184557,High_spent_Medium_value_payments,"4,46834E+16",2024-08-01
CUS_0x1e62,11149856.0,"1,27224E+16",689,4,1,2,"Auto Loan, and Personal Loan",15,2,11.42,30,Good,805.77,"3,44446E+16",32 Years and 6 Months,No,"1,62236E+16",107.2236216873036,Low_spent_Small_value_payments,"2,93777E+14",2024-08-01
CUS_0x1ed6,127706.55,107852125,2,5,6,0,,0,5,9.92,20,_,790.87,"3,29078E+16",20 Years and 8 Months,No,0,845.769499145003,Low_spent_Large_value_payments,"5,02752E+15",2024-08-01
CUS_0x1f61,69014.48,"5,46721E+15",10,6,25,7,"Mortgage Loan, Student Loan, Student Loan, Home Equity Loan, Personal Loan, Auto Loan, and Mortgage Loan",43,1614,14.28,120,Bad,2313.63,"3,75788E+16",15 Years and 8 Months,Yes,"3,1014E+16",173.85788885769108,Low_spent_Large_value_payments,"3,32722E+15",2024-08-01
CUS_0x20fa,25696.65,"1,87939E+16",7,7,2875,0,,27,15,5.99,90,_,841.23,"2,9972E+16",25 Years and 9 Months,Yes,0,249.25764992489562,Low_spent_Small_value_payments,"2,28681E+15",2024-08-01
CUS_0x2194,8086.375,"8,39865E+15",8,8,24,6,"Personal Loan, Debt Consolidation Loan, Personal Loan, Payday Loan, Personal Loan, and Student Loan",49,25,27.16,90,Bad,3886.6,"2,3518E+16",8 Years and 3 Months,Yes,"2,48399E+15",64.46877262822649,Low_spent_Small_value_payments,"2,84678E+15",2024-08-01
CUS_0x2200,41647.6,"3,41163E+15",9,8,33,5,"Home Equity Loan, Debt Consolidation Loan, Credit-Builder Loan, Auto Loan, and Payday Loan",48,21,10.66,120,Bad,1303.11,"3,31514E+15",15 Years and 4 Months,Yes,"1,70433E+16",212.9848566246172,Low_spent_Small_value_payments,"2,47746E+15",2024-08-01
CUS_0x2212,17057.83,"1,61849E+16",6,10,24,6,"Mortgage Loan, Auto Loan, Debt Consolidation Loan, Credit-Builder Loan, Auto Loan, and Student Loan",31,22,20.72,100,Bad,4832.8,"2,42375E+16",5 Years and 6 Months,Yes,"6,5828E+15",58.352014174167955,Low_spent_Large_value_payments,"3,07669E+16",2024-08-01
CUS_0x225a,90160.11,74123425,5,3,20,4,"Debt Consolidation Loan, Personal Loan, Home Equity Loan, and Not Specified",17,16,3.87,20,Standard,1174.21,"3,9087E+16",24 Years and 9 Months,Yes,"2,38896E+16",147.5323125437278,High_spent_Large_value_payments,"5,94806E+14",2024-08-01
CUS_0x22b1,64692.9,"5,35778E+15",1,3,12,0,,14,10,1.03,30,Good,1267.96,"3,98611E+14",15 Years and 11 Months,No,"2,853E+16",113.78468104232742,High_spent_Small_value_payments,"7,10523E+15",2024-08-01
CUS_0x22d6,13506.895,"1,36957E+16",3,5,12,0,,22,8,10.97,80,Standard,945.04,"3,22599E+15",7 Years and 0 Months,Yes,0,28.246994929541568,High_spent_Large_value_payments,"3,4871E+16",2024-08-01
CUS_0x241d,19896.89,"1,43407E+16",5,4,20,4,"Debt Consolidation Loan, Personal Loan, Mortgage Loan, and Mortgage Loan",6,18,12.08,70,_,2235.81,"2,4451E+15",14 Years and 4 Months,Yes,"3,5268E+15",60.76411084973856,High_spent_Small_value_payments,"3,07375E+16",2024-08-01
CUS_0x242d,15440.42,"1,4967E+16",7,6,13,0,,9,14,7.48,40,Standard,1277.85,"3,91534E+15",19 Years and 5 Months,NM,0,__10000__,Low_spent_Small_value_payments,"2,89823E+14",2024-08-01
CUS_0x2449,43581.71,"3,67981E+16",0,4,8,4,"Student Loan, Mortgage Loan, Not Specified, and Student Loan",0,12,10.46,70,Good,110.71,"2,9941E+15",17 Years and 5 Months,No,"1,4126E+16",122.3864614616668,Low_spent_Medium_value_payments,"3,84334E+16",2024-08-01
CUS_0x247e,118644.36000000002,1003303,1,2,9,1,Auto Loan,13,1,4.5299999999999985,60,Good,1100.42,"4,29261E+16",31 Years and 8 Months,No,"5,30279E+15",133.96942132640962,High_spent_Medium_value_payments,"1,06631E+16",2024-08-01
CUS_0x24bc,116224.68,987339,0,3,8,1,Personal Loan,10,0,5.01,0,Good,1388.02,"3,54023E+15",32 Years and 8 Months,No,"5,95861E+15",870.3117768632712,!@9#%8,"3,27441E+14",2024-08-01
CUS_0x2509,37777.92,305516,3,4,20,5,"Home Equity Loan, Personal Loan, Mortgage Loan, Student Loan, and Payday Loan",35,20,18.37,90,_,1336.0,"2,42011E+15",9 Years and 0 Months,Yes,"1,00428E+16",102.75633529611716,High_spent_Medium_value_payments,"3,52332E+16",2024-08-01
CUS_0x2516,18811.58_,"1,78263E+15",5,3,8,4,"Personal Loan, Mortgage Loan, Not Specified, and Credit-Builder Loan",1,3,9.79,0,_,19.96,"2,77447E+16",27 Years and 0 Months,NM,"5,08562E+16",42.04440806919824,!@9#%8,"2,6317E+15",2024-08-01
CUS_0x2527,7567.595,"8,09633E+15",10,5,20,5,"Student Loan, Home Equity Loan, Home Equity Loan, Personal Loan, and Not Specified",45,21,22.65,110,Bad,4693.94,"2,82731E+16",13 Years and 3 Months,Yes,"2,75196E+16",80.55481245256324,Low_spent_Medium_value_payments,"3,01955E+14",2024-08-01
CUS_0x2562,19641.665,"1,79581E+16",0,6,10,0,,13,14,6.89,10,Good,1230.89,"3,00943E+15",30 Years and 2 Months,No,0,13.874658714035867,High_spent_Large_value_payments,"4,05706E+15",2024-08-01
CUS_0x2634,9127.26,991605,7,9,26,2,"Not Specified, and Debt Consolidation Loan",37,25,1.65,170,Bad,1399.89,"2,70873E+16",8 Years and 10 Months,Yes,"1,28812E+15",128.32598655476625,Low_spent_Small_value_payments,"2,47953E+15",2024-08-01
CUS_0x264a,18753.34_,"1,62378E+16",5,4,11,4_,"Personal Loan, Home Equity Loan, Not Specified, and Auto Loan",24,13,18.1,90,_,2575.62,"3,5105E+16",15 Years and 5 Months,Yes,"5,43963E+15",185.46889930307182,Low_spent_Small_value_payments,"2,12513E+13",2024-08-01
CUS_0x268d,32842.44,"2,90587E+15",5,3,5,3,"Debt Consolidation Loan, Home Equity Loan, and Payday Loan",21,13,15.08,30,_,1399.25,"3,83547E+15",32 Years and 3 Months,Yes,"4,80416E+15",157.6775481838977,High_spent_Small_value_payments,"4,13309E+15",2024-08-01
CUS_0x2692,20758.37,"1,45886E+16",0,5,11,4,"Home Equity Loan, Not Specified, Not Specified, and Not Specified",28,8,9.91,70,_,1328.24,"3,3204E+15",31 Years and 8 Months,No,"5,3705E+13",94.37317898224785,Low_spent_Medium_value_payments,"2,77808E+15",2024-08-01
CUS_0x269c,77874.09,65025075,8,3,16,2,"Auto Loan, and Debt Consolidation Loan",22,20,11.77,120,Standard,127.88_,"3,53956E+16",30 Years and 4 Months,Yes,"9,96677E+15",434.55510058792737,Low_spent_Small_value_payments,"4,06028E+16",2024-08-01
CUS_0x2827,144546.72,"1,0653E+16",0,3,7,2,"Payday Loan, and Not Specified",13,7,6.08,10,_,1045.11,"4,52169E+15",23 Years and 6 Months,No,"1,29351E+16",226.50893584179911,!@9#%8,"1,05746E+16",2024-08-01
CUS_0x2834,12249.125,"8,7076E+15",3,5,12,4_,"Not Specified, Credit-Builder Loan, Credit-Builder Loan, and Home Equity Loan",16,17,9.4,20,Good,1367.83,"3,48906E+15",19 Years and 3 Months,No,"2,30626E+14",41.35687738232783,!@9#%8,"3,12657E+16",2024-08-01
CUS_0x2869,82146.63,"6,77055E+15",5,3,6,3,"Student Loan, Personal Loan, and Auto Loan",17,9,2.46,50,Good,804.62,"3,94597E+15",29 Years and 6 Months,No,"1,28293E+16",374.25205473424745,Low_spent_Medium_value_payments,"4,5451E+15",2024-08-01
CUS_0x28e2,17887.47_,"1,54262E+16",7,7,29,9,"Payday Loan, Payday Loan, Student Loan, Debt Consolidation Loan, Not Specified, Mortgage Loan, Home Equity Loan, Credit-Builder Loan, and Auto Loan",56,19,26.46,80,Bad,4804.76,"3,17552E+15",6 Years and 4 Months,Yes,"1,25374E+16",57.96430755356099,High_spent_Medium_value_payments,"2,20924E+16",2024-08-01
CUS_0x29bf,42870.09,37825075,512,4,12,4,"Debt Consolidation Loan, Mortgage Loan, Home Equity Loan, and Credit-Builder Loan",18,20,20.02,130,_,840.82,"3,24319E+15",18 Years and 6 Months,Yes,"1,06623E+16",81.79727358708037,High_spent_Medium_value_payments,"4,3983E+16",2024-08-01
CUS_0x29e9,56157.03,"4,43771E+15",8,9,31,5,"Payday Loan, Not Specified, Home Equity Loan, Payday Loan, and Not Specified",38,23,20.24,130,Bad,3403.79,"2,33786E+15",12 Years and 11 Months,Yes,"5,37565E+15",186.921258672714,High_spent_Medium_value_payments,"3,57631E+15",2024-08-01
CUS_0x2a45,8459.02,"9,97918E+15",7,7,14,3,"Debt Consolidation Loan, Mortgage Loan, and Not Specified",15,22,10.36,100,Standard,789.89,"3,36181E+15",13 Years and 2 Months,Yes,"1,88942E+15",33.929658966480226,Low_spent_Small_value_payments,"3,36968E+15",2024-08-01
CUS_0x2a46,59641.5,4974125,8,7,27,7,"Personal Loan, Debt Consolidation Loan, Personal Loan, Not Specified, Debt Consolidation Loan, Personal Loan, and Mortgage Loan",24,22,23.99,80,Bad,3116.46,"2,74571E+15",2 Years and 6 Months,Yes,"2,60949E+16",139.21128080946093,Low_spent_Medium_value_payments,"3,77252E+16",2024-08-01
CUS_0x2a8c,17296.38,1480365,6,10,30,5_,"Payday Loan, Payday Loan, Debt Consolidation Loan, Debt Consolidation Loan, and Mortgage Loan",21,18,17.34,90,Bad,4624.73,"2,40193E+16",8 Years and 0 Months,Yes,"4,93607E+15",117.34283182822556,Low_spent_Small_value_payments,"2,71333E+16",2024-08-01
CUS_0x2a8f,7424.24,"5,99687E+15",10,5,33,5,"Debt Consolidation Loan, Auto Loan, Not Specified, Mortgage Loan, and Personal Loan",39,16,24.41,60,Bad,4717.15,"2,79074E+15",9 Years and 3 Months,Yes,"2,33526E+16",78.35654799173831,!@9#%8,"2,4826E+16",2024-08-01
CUS_0x2abd,37612.54_,"3,14538E+16",5,4,11,4,"Credit-Builder Loan, Not Specified, Payday Loan, and Not Specified",2,0,0.72,10,Good,15.81,"2,9153E+15",30 Years and 4 Months,No,"1,24734E+14",74.13080919220036,High_spent_Large_value_payments,"3,55673E+16",2024-08-01
CUS_0x2ae8,132273.75,108008125,5,4,4,2,"Debt Consolidation Loan, and Mortgage Loan",1,5,6.46,40,Good,827.64,"2,51748E+15",25 Years and 8 Months,No,"1,44701E+16",1086.2305232035844,Low_spent_Medium_value_payments,"1,29149E+16",2024-08-01
CUS_0x2b7a,66516.32,"5,33303E+16",7,6,17,3,"Debt Consolidation Loan, Home Equity Loan, and Not Specified",10,14,17.92,60,Standard,32.95,"3,92211E+15",17 Years and 9 Months,Yes,"1,62493E+15",212.89439017926293,Low_spent_Medium_value_payments,"4,37916E+16",2024-08-01
CUS_0x2ba1,10277.19,9204325,4,6,5,5,"Auto Loan, Debt Consolidation Loan, Credit-Builder Loan, Home Equity Loan, and Payday Loan",6,8,16.66,130,Standard,1333.97,"3,73264E+15",20 Years and 4 Months,Yes,16890,46.98225290876292,!@9#%8,"3,10031E+15",2024-08-01
CUS_0x2ba4,70618.62,"5,77589E+15",8,5,15,5,"Personal Loan, Personal Loan, Not Specified, Payday Loan, and Payday Loan",27,13,15.67,110,Standard,1311.97,"2,55368E+15",11 Years and 2 Months,Yes,"2,6786E+16",247.79250096240304,High_spent_Small_value_payments,"3,21936E+16",2024-08-01
CUS_0x2bb5,8241.75,8438125,8,6,19,2,"Credit-Builder Loan, and Personal Loan",29,23,8.89,160,Bad,2656.51,"4,01294E+15",17 Years and 2 Months,Yes,"1,24105E+16",38.71092359716563,Low_spent_Medium_value_payments,"3,1326E+16",2024-08-01
CUS_0x2bdc,119223.09,100462575,0,6,2,0,,25,4,4.53,40,_,14.96,"3,73054E+16",22 Years and 3 Months,No,0,201.1301814828621,High_spent_Large_value_payments,"1,0435E+15",2024-08-01
CUS_0x2bf7,118884.0,96650,5,6,8,0,,14,3,8.29,50,Good,830.63,"2,55163E+15",21 Years and 4 Months,No,0,639.8314334174238,Low_spent_Medium_value_payments,"6,06669E+15",2024-08-01
CUS_0x2c0a,32625.59,"2,9228E+16",0,5,8,4,"Home Equity Loan, Not Specified, Student Loan, and Mortgage Loan",7,10,7.55,80,Good,177.9,"3,65434E+15",29 Years and 3 Months,No,"7,3125E+15",123.76649078186688,High_spent_Medium_value_payments,"3,45388E+15",2024-08-01
CUS_0x2c15,17790.73,"1,46156E+16",9,7,22,7,"Personal Loan, Student Loan, Credit-Builder Loan, Auto Loan, Debt Consolidation Loan, Not Specified, and Student Loan",58,25,17.22,170,Bad,4373.57,"3,87986E+15",8 Years and 5 Months,Yes,"8,07147E+15",37.52138308494747,High_spent_Medium_value_payments,"2,7792E+15",2024-08-01
CUS_0x2c98,19936.4,"1,40437E+16",4,6,6,0,,13,17,7.62,50,Standard,1342.68,"3,01606E+15",32 Years and 8 Months,No,0,56.32759799510232,!@9#%8,"3,74109E+15",2024-08-01
CUS_0x2ce8,28706.94,2473245,4,4,12,0,,28,12,7.33,10,Good,780.11,"3,74492E+13",16 Years and 9 Months,No,0,165.982402051334,Low_spent_Small_value_payments,"3,71342E+15",2024-08-01
CUS_0x2d5a,35247.02,"2,87725E+15",9,7,27,2,"Not Specified, and Payday Loan",49,22,9.12,70,Bad,1630.99,"2,72895E+16",13 Years and 2 Months,Yes,"3,9212E+16",28.751440734948808,High_spent_Large_value_payments,"4,59762E+16",2024-08-01
CUS_0x2d6a,16066.29,11548575,6,5,8,2,"Payday Loan, and Mortgage Loan",29,12,5.66,10,Good,78.69,"3,72598E+15",32 Years and 5 Months,No,"2,33233E+15",23.00735879438829,Low_spent_Small_value_payments,"2,79883E+16",2024-08-01
CUS_0x2da9,54000.9,4661075,4,5,14,2_,"Payday Loan, and Personal Loan",30,13,3.28,80,Standard,1105.99,"3,55933E+15",25 Years and 0 Months,No,"7,8812E+15",181.0801369672333,High_spent_Small_value_payments,"4,66215E+16",2024-08-01
CUS_0x2dfd,33815.65,"2,62497E+16",5,1,2,4,"Personal Loan, Student Loan, Mortgage Loan, and Home Equity Loan",14,-3,11.61,30,Good,91.55,"3,16545E+15",15 Years and 9 Months,No,"1,12357E+16",17.616677920728446,!@9#%8,"3,72524E+15",2024-08-01
CUS_0x2e73,7689.715,"5,2181E+15",6,5,30,8,"Not Specified, Payday Loan, Home Equity Loan, Mortgage Loan, Home Equity Loan, Home Equity Loan, Not Specified, and Home Equity Loan",20,22,8.83,100,Bad,1361.17,"3,24235E+16",18 Years and 0 Months,Yes,"3,97297E+15",0.0,High_spent_Medium_value_payments,"2,55955E+15",2024-08-01
CUS_0x2ef1,146861.12,"1,25144E+16",4,7,9,3,"Payday Loan, Auto Loan, and Personal Loan",25,21,15.75,80,Standard,1368.79,"3,39542E+15",9 Years and 9 Months,Yes,"3,10437E+15",190.5783865391057,High_spent_Medium_value_payments,"1,00043E+16",2024-08-01
CUS_0x2f86,7569.055,"6,50755E+15",6,294,30,2,"Payday Loan, and Debt Consolidation Loan",41,17,3.18,110,Bad,2691.71,"2,7064E+14",12 Years and 10 Months,Yes,"7,18005E+15",51.514975337172594,Low_spent_Small_value_payments,"2,9638E+15",2024-08-01
