Customer_ID,Annual_Income,Monthly_Inhand_Salary,Num_Bank_Accounts,Num_Credit_Card,Interest_Rate,Num_of_Loan,Type_of_Loan,Delay_from_due_date,Num_of_Delayed_Payment,Changed_Credit_Limit,Num_Credit_Inquiries,Credit_Mix,Outstanding_Debt,Credit_Utilization_Ratio,Credit_History_Age,Payment_of_Min_Amount,Total_EMI_per_month,Amount_invested_monthly,Payment_Behaviour,Monthly_Balance,snapshot_date
CUS_0x1037,15989.085,108642375,5,4,2,4,"Credit-Builder Loan, Auto Loan, Auto Loan, and Mortgage Loan",13,15,0.5,30,Good,665.82,"4,06977E+15",19 Years and 9 Months,No,"3,3797E+16",80.46523951443457,Low_spent_Small_value_payments,"2,8438E+15",01/01/2023
CUS_0x1038,129473.16,1095943,3,4,10,3,"Payday Loan, Payday Loan, and Home Equity Loan",28,13,8.61,100,Standard,568.21,"3,40893E+16",20 Years and 0 Months,Yes,"2,55328E+16",1088.2714495635144,Low_spent_Medium_value_payments,"3,23436E+15",01/10/2024
CUS_0x103e,98690.8,8.26223E+15,4,6,9,1,Student Loan,6,17,10.76,40,Good,706.96,"2,68607E+16",26 Years and 11 Months,No,"5,50044E+16",913.4813186573292,Low_spent_Small_value_payments,"1,47738E+15",01/12/2024
CUS_0x1041,8978.11,8.94176E+15,8,8,30,9,"Payday Loan, Mortgage Loan, Payday Loan, Mortgage Loan, Home Equity Loan, Home Equity Loan, Mortgage Loan, Not Specified, and Student Loan",50,17,18.48,100,Bad,4913.15,"3,77466E+15",10 Years and 5 Months,Yes,"5,76797E+15",43.56585814621352,High_spent_Small_value_payments,"2,48172E+15",01/11/2023
CUS_0x1044,33441.59,2.7488E+15,2,4,1,0,,1,4,9.58,50,_,154.96,"3,59841E+16",31 Years and 11 Months,No,0,229.53226071473443,Low_spent_Small_value_payments,"3,35348E+16",01/06/2023
CUS_0x1048,42387.54,3680295,3,7,26,7,"Personal Loan, Not Specified, Home Equity Loan, Home Equity Loan, Debt Consolidation Loan, Payday Loan, and Debt Consolidation Loan",9,8,10.34,70,Standard,1835.67,"2,87531E+15",10 Years and 0 Months,Yes,"2,25883E+14",133.51336229583663,High_spent_Small_value_payments,"2,68633E+15",01/02/2024
CUS_0x104a,14981.39,1.46145E+16,2,7,5,4,"Mortgage Loan, Auto Loan, Not Specified, and Payday Loan",5,6,0.63,40,Good,1122.46,"3,96416E+15",32 Years and 3 Months,No,"3,8116E+15",164.88918149049954,Low_spent_Small_value_payments,"2,3314E+16",01/12/2023
CUS_0x104e,19180.87,1.68841E+15,8,4,18,4,"Debt Consolidation Loan, Auto Loan, Payday Loan, and Payday Loan",5,17,9.32,60,Standard,1127.57,"2,94653E+15",25 Years and 2 Months,No,"5,73642E+15",107.98322725525713,High_spent_Small_value_payments,"2,63493E+16",01/06/2023
CUS_0x104f,11336.835,99273625,4,6,14,6,"Auto Loan, Payday Loan, Student Loan, Auto Loan, Auto Loan, and Personal Loan",30,19,16.44,70,_,177.98,"3,77175E+15",14 Years and 10 Months,NM,"3,55627E+15",133.79735014337106,Low_spent_Small_value_payments,"2,19914E+16",01/10/2024
CUS_0x1051,35022.22,2.85952E+15,3,5,4,1,Student Loan,6,11,_,50,Good,1000.44,"2,53902E+16",28 Years and 6 Months,No,"2,12146E+15",259.34511343711983,Low_spent_Small_value_payments,"2,95392E+16",01/01/2024
CUS_0x1056,16053.86,1.19682E+16,8,6,24,5,"Student Loan, Student Loan, Not Specified, Personal Loan, and Debt Consolidation Loan",27,18,0.83,120,Bad,2107.76,"3,68547E+15",16 Years and 2 Months,Yes,"4,48603E+15",154.06862404801825,Low_spent_Small_value_payments,"2,10753E+15",01/04/2023
CUS_0x1057,86617.16,7.2501E+15,8,4,6,3,"Auto Loan, Student Loan, and Payday Loan",16,21,7.26,40,Standard,718.53,"3,55555E+15",24 Years and 11 Months,No,"1,41382E+15",976.1638750557892,!@9#%8,"6,36422E+14",01/09/2023
CUS_0x105b,34428.21,2.28959E+15,2,4,8,0,,8,11,8.51,0,_,180.7,"3,51305E+15",27 Years and 6 Months,No,"2,85424E+15",61.13170395137558,!@9#%8,"4,4637E+15",01/11/2023
CUS_0x105c,127617.6,105968,0,4,5,3,"Not Specified, Mortgage Loan, and Payday Loan",3,6,12.22,0,Good,542.91,"3,98774E+15",24 Years and 4 Months,No,"2,11055E+16",__10000__,High_spent_Medium_value_payments,"8,61601E+15",01/06/2023
CUS_0x1063,128698.76,1.06289E+16,7,5,10,4,"Personal Loan, Mortgage Loan, Payday Loan, and Debt Consolidation Loan",8,14,10.67,120,_,583.11,"2,84404E+16",16 Years and 11 Months,Yes,"2,51613E+15",136.3149548476463,High_spent_Large_value_payments,"9,14962E+15",01/12/2023
CUS_0x1069,58637.34,4799445,4,6,10,119,"Personal Loan, Auto Loan, and Not Specified",9,17,12.56,50,Standard,208.8,"2,52331E+15",30 Years and 8 Months,Yes,"1,39885E+15",165.21061289035896,High_spent_Small_value_payments,"4,34849E+15",01/01/2023
CUS_0x106f,134035.08,1.11026E+16,0,5,10,2,"Home Equity Loan, and Mortgage Loan",6,7,5.32,80,Good,767.91,"3,11289E+15",24 Years and 11 Months,No,"1,43484E+16",1075.3385104350662,Low_spent_Medium_value_payments,"1,71437E+16",01/08/2023
CUS_0x1075,24709.33,1.93347E+15,5,5,6,3,"Student Loan, Debt Consolidation Loan, and Personal Loan",27,11,7.0,14970,_,413.18,"3,27613E+15",17 Years and 10 Months,No,"1,96027E+16",120.55873988527756,Low_spent_Small_value_payments,"3,34667E+15",01/05/2024
CUS_0x107c,49718.55,41792125,7,10,27,6,"Payday Loan, Mortgage Loan, Home Equity Loan, Payday Loan, Auto Loan, and Auto Loan",27,17,10.5,70,Bad,1920.25,"3,01096E+15",14 Years and 0 Months,Yes,"2,31957E+16",430.88393873056435,Low_spent_Small_value_payments,"4,50805E+16",01/11/2023
CUS_0x107e,75095.91,62699925,5,6,15,6,"Personal Loan, Payday Loan, Personal Loan, Student Loan, Home Equity Loan, and Payday Loan",9,10,20.53,80,Standard,989.71,"2,42191E+15",12 Years and 0 Months,Yes,784460,__10000__,Low_spent_Medium_value_payments,"2,34067E+16",01/11/2024
CUS_0x1087,42153.13,3.37776E+16,5,4,10,3,"Payday Loan, Not Specified, and Payday Loan",10,9,4.81,70,Good,1027.64,"2,63445E+15",28 Years and 5 Months,No,"7,92996E+15",80.62490239728156,High_spent_Small_value_payments,"4,37852E+14",01/09/2024
CUS_0x108a,36982.36,2.55481E+15,7,9,21,9,"Student Loan, Student Loan, Credit-Builder Loan, Home Equity Loan, Home Equity Loan, Debt Consolidation Loan, Payday Loan, Student Loan, and Personal Loan",15,15,24.61,150,_,4882.12,"3,2003E+16",7 Years and 9 Months,Yes,"4,5442E+16",275.8074536448028,Low_spent_Medium_value_payments,"8,47088E+15",01/05/2023
CUS_0x1096,12931.56,134863,4,4,9,3,"Not Specified, Debt Consolidation Loan, and Home Equity Loan",18,20,18.51,30,Standard,752.86,"2,77097E+15",21 Years and 4 Months,Yes,"2,05792E+16",105.56661253457969,Low_spent_Small_value_payments,"2,98717E+15",01/03/2024
CUS_0x1098,20652.98,1.46808E+15,7,5,21,2,"Auto Loan, and Payday Loan",24,10,8.58,80,Standard,1859.53,"3,74411E+15",18 Years and 11 Months,NM,"3,32384E+16",54.60338563277085,Low_spent_Small_value_payments,"3,48966E+16",01/01/2025
CUS_0x109b,31641.93,26108275,4,6,7,3,"Personal Loan, Student Loan, and Personal Loan",25,12,3.3699999999999988,10,Standard,583.6,"4,03494E+15",20 Years and 5 Months,No,"6,03363E+15",84.09047925785762,Low_spent_Small_value_payments,"3,44659E+15",01/10/2023
CUS_0x109d,49140.87,43770725,10,6,27,6,"Not Specified, Not Specified, Mortgage Loan, Mortgage Loan, Payday Loan, and Payday Loan",35,18,16.66,110,Bad,2950.8,"3,11638E+15",6 Years and 6 Months,NM,"1,54172E+16",301.5937949187359,Low_spent_Small_value_payments,"2,71941E+16",01/04/2024
CUS_0x109f,130435.86000000002,10623655,4,846,9,2,"Home Equity Loan, and Home Equity Loan",13,1,12.85,0,Good,942.71,"3,47847E+15",29 Years and 11 Months,NM,"1,88186E+16",1070.730679227028,Low_spent_Medium_value_payments,"8,11419E+14",01/01/2025
CUS_0x10a9,17603.265,1.32495E+16,8,6,4,0,,9,12,10.27,40,_,836.66,"4,17926E+16",15 Years and 9 Months,No,"1,02993E+15",20.63448928511361,High_spent_Large_value_payments,"3,62159E+15",01/10/2024
CUS_0x10aa,114432.03,92720025,1,2,7,0,,9,9,7.98,40,Good,444.51,"3,90148E+15",21 Years and 6 Months,No,0,101.64930256046962,High_spent_Large_value_payments,"1,06555E+16",01/02/2023
CUS_0x10ac,16718.645,1.27022E+16,7,3,15,4,"Credit-Builder Loan, Credit-Builder Loan, Home Equity Loan, and Debt Consolidation Loan",26,11,18.45,10,_,853.41,"3,13973E+15",16 Years and 3 Months,No,"5,09619E+14",36.41309208442618,!@9#%8,"3,19647E+15",01/08/2024
CUS_0x10b3,136150.6,1.11279E+16,1,5,9,3,"Student Loan, Student Loan, and Auto Loan",10,3,10.72,30,_,260.29,"3,59586E+16",27 Years and 4 Months,NM,"1,77654E+16",1302.3574307873828,Low_spent_Small_value_payments,"8,98359E+15",01/11/2024
CUS_0x10b6,5691341.0,1.71297E+15,7,3,19,3,"Payday Loan, Credit-Builder Loan, and Debt Consolidation Loan",6,12,1.23,10,Standard,277.93,"4,02785E+15",18 Years and 4 Months,No,"3,79964E+15",65.372164147804,High_spent_Small_value_payments,"3,27928E+15",01/01/2025
CUS_0x10bb,60830.92,5.04424E+15,0,1,11,4,"Payday Loan, Home Equity Loan, Auto Loan, and Debt Consolidation Loan",14,3,7.41,0,_,133.63,"3,87123E+15",23 Years and 10 Months,No,"1,59799E+16",404.04581806804174,Low_spent_Small_value_payments,"2,30579E+16",01/03/2023
CUS_0x10c0,49454.13,43281775,8,5,23,2,"Payday Loan, and Auto Loan",59,23,4.95,80,Bad,1388.56,"2,89784E+15",13 Years and 4 Months,NM,"7,33464E+15",148.5406575943259,Low_spent_Medium_value_payments,"4,59078E+16",01/02/2024
CUS_0x10c5,158623.16,1.31806E+16,2,7,10,1,Payday Loan,10,5,6.04,0,Good,1134.83,"4,17968E+14",30 Years and 2 Months,No,"9,10339E+15",282.71868909757717,High_spent_Medium_value_payments,"1,19431E+16",01/08/2024
CUS_0x10d7,15968.14,1.38068E+15,7,7,21,9,"Personal Loan, Auto Loan, Mortgage Loan, Auto Loan, Credit-Builder Loan, Auto Loan, Student Loan, Personal Loan, and Personal Loan",37,21,17.26,140,Bad,4912.8,"3,98944E+15",12 Years and 4 Months,Yes,"7,79971E+15",128.5986713486603,Low_spent_Medium_value_payments,"2,11472E+16",01/12/2023
CUS_0x10dd,105645.6,90908,4,3,5,4,"Credit-Builder Loan, Student Loan, Payday Loan, and Personal Loan",28,19,2.41,40,_,1336.91,"4,04555E+16",21 Years and 4 Months,No,"3,15406E+16",170.89918722293208,High_spent_Large_value_payments,"6,62775E+15",01/06/2024
CUS_0x10df,9929.235,8.28436E+15,4,8,23,3,"Not Specified, Auto Loan, and Student Loan",16,18,11.5,140,Standard,2328.08,"3,65093E+15",7 Years and 2 Months,Yes,"1,8121E+16",74.96443136195327,Low_spent_Small_value_payments,"2,60916E+15",01/11/2024
CUS_0x10e2,43133.85000000001,3.43249E+15,10,10,31,7,"Personal Loan, Auto Loan, Not Specified, Home Equity Loan, Home Equity Loan, Credit-Builder Loan, and Credit-Builder Loan",43,24,6.41,110,Bad,2504.1,"2,71159E+15",10 Years and 9 Months,Yes,"1,51287E+16",67.89250966068741,High_spent_Large_value_payments,"3,64069E+15",01/01/2025
CUS_0x10e7,64933.76,5.36815E+16,3,3,33,-100,"Mortgage Loan, Auto Loan, Home Equity Loan, and Debt Consolidation Loan",15,19,13.04,110,Standard,2699.17_,"2,49586E+15",14 Years and 4 Months,Yes,"1,93693E+16",186.14666535889234,High_spent_Medium_value_payments,"4,06975E+15",01/11/2024
CUS_0x10eb,28315.95,24156625,4,7,10,2,"Student Loan, and Payday Loan",8,8,10.34,40,Good,677.4,"2,69123E+15",20 Years and 5 Months,No,"3,0231E+16",133.04883496511272,Low_spent_Small_value_payments,"3,68286E+16",01/03/2023
CUS_0x10ee,12660.16,9.09013E+15,5,7,15,0,,8,14,15.1,20,Standard,456.02,"3,34626E+15",25 Years and 4 Months,No,0,__10000__,!@9#%8,"3,38255E+15",01/06/2023
CUS_0x10f9,150131.68,1.11021E+16,5,1,4,0,,8,0,7.49,0,Good,1138.36,"4,52558E+14",31 Years and 11 Months,No,"1,49484E+16",180.7591380504137,High_spent_Medium_value_payments,"1,32894E+14",01/05/2023
CUS_0x10fd,39576.59,3.19905E+15,0,7,2,4,"Personal Loan, Mortgage Loan, Home Equity Loan, and Home Equity Loan",14,4,4.62,30,_,226.37,"2,93262E+16",19 Years and 11 Months,No,"1,24311E+16",104.7631642205206,High_spent_Medium_value_payments,"3,40831E+16",01/12/2023
CUS_0x10ff,16341.075,129275625,4,4,6,2,"Auto Loan, and Student Loan",8,20,_,40,Standard,684.05,"3,94052E+16",17 Years and 1 Months,No,"1,69605E+16",151.95412763565508,Low_spent_Small_value_payments,"2,50361E+16",01/10/2023
CUS_0x1100,43062.54,3607545,6,10,23,2,"Mortgage Loan, and Student Loan",55,20,19.05,130,Standard,2169.75,"3,00426E+15",15 Years and 3 Months,Yes,"4,74998E+16",71.94658528758634,High_spent_Medium_value_payments,"4,91308E+16",01/10/2023
CUS_0x1107,28952.76,233873,7,9,21,8,"Personal Loan, Credit-Builder Loan, Personal Loan, Credit-Builder Loan, Credit-Builder Loan, Debt Consolidation Loan, Credit-Builder Loan, and Not Specified",38,25,2.46,160,Bad,2717.85,"2,86295E+16",1 Years and 2 Months,Yes,"1,5578E+16",56.7778041826906,!@9#%8,"2,61315E+15",01/11/2023
CUS_0x1108,117499.47,97806225,4,5,8,0,,10,8,8.32,40,Good,337.9,"3,06181E+15",30 Years and 8 Months,No,0,334.3979770998342,Low_spent_Medium_value_payments,"9,23664E+15",01/07/2024
CUS_0x1109,76284.72,645106,6,10,18,6,"Home Equity Loan, Credit-Builder Loan, Auto Loan, Not Specified, Payday Loan, and Mortgage Loan",24,12,6.69,110,Standard,1957.32,"2,93644E+14",20 Years and 1 Months,Yes,"2,22959E+16",163.64946924134182,High_spent_Medium_value_payments,"5,08498E+15",01/06/2024
CUS_0x1119,56301.9,4593825,9,5,26,2,"Not Specified, and Not Specified",15,18,14.73,140,_,2161.23,"3,73815E+15",14 Years and 6 Months,Yes,"5,01193E+15",310.84444036433723,Low_spent_Medium_value_payments,"3,78419E+16",01/05/2023
CUS_0x111b,70277.22,5633435,3,6,7,3,"Not Specified, Not Specified, and Home Equity Loan",5,9,4.050000000000002,70,Good,762.48,"3,65329E+15",20 Years and 6 Months,No,"1,49934E+16",496.79119085081146,Low_spent_Large_value_payments,"1,86618E+16",01/10/2024
CUS_0x111c,71809.76,6.16815E+16,7,7,17,8,"Debt Consolidation Loan, Not Specified, Home Equity Loan, Auto Loan, Home Equity Loan, Payday Loan, Mortgage Loan, and Personal Loan",52,15,1.58,70,_,4439.92,"3,44623E+15",6 Years and 11 Months,Yes,"2,97918E+16",91.859365807689,High_spent_Large_value_payments,"4,67038E+15",01/03/2024
CUS_0x1123,15264.98,1.26608E+16,6,5,34,3,"Home Equity Loan, Credit-Builder Loan, and Auto Loan",23,14,9.68,140,Bad,2375.88,"2,40943E+16",8 Years and 10 Months,Yes,505630,136.95202265544256,Low_spent_Small_value_payments,"2,42866E+15",01/10/2024
CUS_0x112d,14728.21,1.48035E+16,10,9,31,-100,"Payday Loan, Personal Loan, Not Specified, Not Specified, and Personal Loan",49,11,9.27,70,_,2390.37,"3,1966E+15",16 Years and 11 Months,Yes,"4,15857E+15",103.2308182853155,Low_spent_Small_value_payments,"3,11197E+16",01/03/2024
CUS_0x112e,20162.26,1.87219E+15,8,4,11,4,"Home Equity Loan, Home Equity Loan, Personal Loan, and Auto Loan",13,10,1.71,20,Standard,660.26,"3,4497E+15",19 Years and 9 Months,No,"6,62449E+15",209.33968673482013,Low_spent_Small_value_payments,"2,01634E+16",01/04/2024
CUS_0x112f,75506.42,6.0502E+15,1,4,5,1,Auto Loan,1,2,3.44,70,Good,1069.19,"3,98489E+16",23 Years and 8 Months,No,"6,09036E+16",278.2980758592782,Low_spent_Small_value_payments,"5,55818E+15",01/10/2023
CUS_0x1130,137798.88,1.06098E+16,6,726,13,0,,23,12,9.25,20,Standard,1056.3,"3,00543E+14",27 Years and 5 Months,No,"9,88448E+15",1156.953782699478,Low_spent_Medium_value_payments,"2,8287E+16",01/07/2023
CUS_0x1132,46268.4,39837,5,4,20,4,"Student Loan, Debt Consolidation Loan, Student Loan, and Home Equity Loan",27,17,9.58,90,_,1447.57,"3,04572E+15",14 Years and 0 Months,Yes,"1,03778E+16",230.94915382236252,High_spent_Small_value_payments,"3,23643E+15",01/03/2023
CUS_0x1134,15279.545,1.51779E+16,0,5,8,3,"Credit-Builder Loan, Mortgage Loan, and Debt Consolidation Loan",1,4,6.99,70,Good,168.35,"2,76021E+15",30 Years and 10 Months,No,"7,65393E+15",17.680099486789082,!@9#%8,"3,49814E+16",01/10/2023
CUS_0x1135,83358.3,6.89653E+16,5,3,5,3,"Auto Loan, Not Specified, and Auto Loan",6,6,2.66,70,_,727.88,"2,42043E+15",30 Years and 10 Months,No,"1,69936E+16",243.03652769348827,High_spent_Medium_value_payments,"5,2668E+15",01/03/2023
CUS_0x1136,37360.94,2.86441E+15,10,5,33,5,"Home Equity Loan, Auto Loan, Debt Consolidation Loan, Mortgage Loan, and Not Specified",44,12,_,110,Standard,1271.23,"3,61963E+15",11 Years and 10 Months,Yes,"9,33417E+15",254.47810388792874,Low_spent_Small_value_payments,"2,28621E+16",01/06/2023
CUS_0x1138,154868.24,1.30517E+16,2,5,10,0,,14,3,4.16,60,Good,242.75,"4,23201E+16",29 Years and 11 Months,No,0,759.5938772793154,!@9#%8,"8,25575E+15",01/09/2024
CUS_0x1139,94991.82,8144985,7,6,13,0,,18,16,24.45,60,_,1320.61,"3,92878E+15",26 Years and 5 Months,Yes,0,105.98185997612778,High_spent_Large_value_payments,"9,48517E+15",01/12/2023
CUS_0x113e,34476.68,2.71506E+15,6,7,24,8,"Personal Loan, Student Loan, Personal Loan, Mortgage Loan, Student Loan, Not Specified, Auto Loan, and Debt Consolidation Loan",36,17,4.48,110,Bad,1976.63,"2,35535E+15",11 Years and 6 Months,Yes,"1,71176E+15",__10000__,Low_spent_Medium_value_payments,"1,47557E+16",01/02/2023
CUS_0x1140,14532812.0,91415,6,10,28,6,"Credit-Builder Loan, Debt Consolidation Loan, Personal Loan, Mortgage Loan, Payday Loan, and Auto Loan",18,19,27.01,140,Bad,4128.98,"2,93709E+16",6 Years and 11 Months,Yes,"2,49063E+16",80.86351180980212,Low_spent_Large_value_payments,"2,55645E+16",01/02/2023
CUS_0x1144,135851.24,1.14189E+16,4,4,18,2,"Home Equity Loan, and Auto Loan",28,19,11.19,130,Standard,695.12,"3,26319E+16",25 Years and 2 Months,Yes,"2,06557E+16",1139.0837370941445,Low_spent_Medium_value_payments,"7,62527E+15",01/11/2024
CUS_0x1145,17975.32,1.44494E+16,6,5,32,9,"Student Loan, Payday Loan, Not Specified, Mortgage Loan, Home Equity Loan, Payday Loan, Payday Loan, Not Specified, and Credit-Builder Loan",61,25,8.9,130,Bad,1263.1,"2,56818E+16",12 Years and 5 Months,Yes,"7,64503E+13",176.77621007546128,Low_spent_Small_value_payments,"1,81268E+16",01/08/2024
CUS_0x114a,15305.46,1230455,0,7,2,2,"Student Loan, and Home Equity Loan",14,2,15.95,0,Good,642.42_,"2,75251E+15",15 Years and 9 Months,No,"2,03017E+16",64.77848007633177,Low_spent_Small_value_payments,"3,27965E+16",01/01/2023
CUS_0x114b,107118.96,910458,5,7,5,3,"Payday Loan, Auto Loan, and Not Specified",24,8,10.49,30,Standard,1049.33,"2,91116E+16",30 Years and 10 Months,Yes,536360,815.4767928955413,Low_spent_Medium_value_payments,"2,35415E+16",01/01/2025
CUS_0x1151,17692.27,1.33536E+16,6,5,29,6,"Payday Loan, Auto Loan, Home Equity Loan, Auto Loan, Personal Loan, and Auto Loan",35,25,28.12,90,Bad,3762.64,"2,4555E+15",11 Years and 5 Months,Yes,"7,84472E+15",167.4413850143566,Low_spent_Small_value_payments,"1,77647E+15",01/10/2024
CUS_0x1152,31316.47,2.51071E+15,0,2,6,2,"Payday Loan, and Personal Loan",13,5,5.44,10,Good,800.89,"3,64517E+14",18 Years and 6 Months,No,269590,124.97678843365013,High_spent_Small_value_payments,"3,55272E+15",01/11/2024
CUS_0x1154,7645.095,6.32091E+15,9,9,19,5,"Credit-Builder Loan, Credit-Builder Loan, Credit-Builder Loan, Credit-Builder Loan, and Payday Loan",42,18,21.14,100,Bad,2869.83,"2,46393E+15",12 Years and 2 Months,Yes,"1,74879E+16",48.62391275641062,Low_spent_Small_value_payments,"2,87097E+15",01/06/2023
CUS_0x1155,158483.48,1.2928E+16,2,1,1508,3,"Home Equity Loan, Payday Loan, and Personal Loan",1,3,2.65,14420,Good,471.82,"3,14629E+16",28 Years and 3 Months,NM,"3,47535E+16",870.8001476671714,Low_spent_Large_value_payments,"3,4446E+16",01/02/2023
CUS_0x1156,10060.015,1.10333E+16,3,9,17,6,"Student Loan, Student Loan, Home Equity Loan, Not Specified, Debt Consolidation Loan, and Payday Loan",18,12,9.29,150,Standard,1971.81,"2,66561E+15",10 Years and 10 Months,Yes,"3,22843E+15",72.27556199955825,High_spent_Small_value_payments,"2,65774E+14",01/06/2023
CUS_0x115c,41695.76,3.40165E+15,6,7,15,9,"Not Specified, Credit-Builder Loan, Mortgage Loan, Credit-Builder Loan, Credit-Builder Loan, Student Loan, Mortgage Loan, Debt Consolidation Loan, and Mortgage Loan",24,20,31.99,80,Bad,4453.51,"2,66978E+15",8 Years and 6 Months,NM,"3,02806E+15",85.68416842593166,Low_spent_Large_value_payments,"2,21675E+16",01/02/2024
CUS_0x1168,76440.52,6.64704E+15,0,4,9,2,"Mortgage Loan, and Student Loan",7,2,10.85,40,Good,998.47,"3,64024E+16",20 Years and 9 Months,No,"9,67497E+15",547.8585912822699,Low_spent_Medium_value_payments,"3,00096E+15",01/10/2023
CUS_0x1169,115324.62,9772385,2,5,8,4,"Credit-Builder Loan, Payday Loan, Student Loan, and Student Loan",9,6,5.5,30,Good,1316.45,"4,05064E+16",23 Years and 11 Months,No,"1,99251E+16",380.2486071571585,High_spent_Small_value_payments,"6,57739E+15",01/09/2023
CUS_0x117d,70779.18,5.86127E+15,1,4,9,4,"Student Loan, Student Loan, Not Specified, and Debt Consolidation Loan",14,-2,3.61,40,Good,1340.31,"2,58564E+16",21 Years and 5 Months,No,"1,31348E+16",300.6020796271049,High_spent_Small_value_payments,"4,14176E+16",01/09/2023
CUS_0x117f,93847.86,7599655,3,4,12,3,"Mortgage Loan, Credit-Builder Loan, and Home Equity Loan",14,10,11.52,50,Standard,1405.22,"2,89664E+15",16 Years and 5 Months,No,"1,96727E+15",522.5572278752046,Low_spent_Large_value_payments,"3,10682E+16",01/11/2023
CUS_0x1182,176696.88,1.37808E+16,5,7,12,4,"Debt Consolidation Loan, Home Equity Loan, Payday Loan, and Not Specified",4,8,4.01,60,Good,433.68,"4,17701E+16",17 Years and 2 Months,No,"1,16981E+16",320.0541317814041,High_spent_Large_value_payments,"1,02274E+16",01/09/2023
CUS_0x1183,134393.73,109444775,1,3,12,2,"Credit-Builder Loan, and Mortgage Loan",13,-1,11.49,30,Good,945.29,"3,49513E+16",25 Years and 8 Months,No,"1,36031E+15",178.10099644066003,High_spent_Medium_value_payments,"1,03032E+16",01/04/2024
CUS_0x1184,19867.475,1.39662E+16,3,5,11,3,"Student Loan, Mortgage Loan, and Payday Loan",10,9,6.74,40,Good,707.29,"2,66898E+15",32 Years and 8 Months,No,"4,26069E+15",23.460944042729498,!@9#%8,"3,13594E+15",01/01/2023
