Customer_ID,Annual_Income,Monthly_Inhand_Salary,Num_Bank_Accounts,Num_Credit_Card,Interest_Rate,Num_of_Loan,Type_of_Loan,Delay_from_due_date,Num_of_Delayed_Payment,Changed_Credit_Limit,Num_Credit_Inquiries,Credit_Mix,Outstanding_Debt,Credit_Utilization_Ratio,Credit_History_Age,Payment_of_Min_Amount,Total_EMI_per_month,Amount_invested_monthly,Payment_Behaviour,Monthly_Balance,snapshot_date
CUS_0x1100,43062.54,3607.545,6,10,23,2,"Mortgage Loan, and Student Loan",55,20,19.05,13.0,Standard,2169.75,30.042624,15 Years and 3 Months,Yes,47.499817,71.94659,High_spent_Medium_value_payments,491.3081,2023-10-01
CUS_0x1109,76284.72,6451.06,6,10,18,6,"Home Equity Loan, Credit-Builder Loan, Auto Loan, Not Specified, Payday Loan, and Mortgage Loan",24,12,6.69,11.0,Standard,1957.32,29.364433,20 Years and 1 Months,Yes,222.959,163.64948,High_spent_Medium_value_payments,508.49753,2024-06-01
CUS_0x111b,70277.22,5633.435,3,6,7,3,"Not Specified, Not Specified, and Home Equity Loan",5,9,4.05,7.0,Good,762.48,36.53294,20 Years and 6 Months,No,149.93411,496.7912,Low_spent_Large_value_payments,186.61821,2024-10-01
CUS_0x112e,20162.26,1872.1884,8,4,11,4,"Home Equity Loan, Home Equity Loan, Personal Loan, and Auto Loan",13,10,1.71,2.0,Standard,660.26,34.497025,19 Years and 9 Months,No,66.24488,209.33969,Low_spent_Small_value_payments,201.63426,2024-04-01
CUS_0x112f,75506.42,6050.2017,1,4,5,1,Auto Loan,1,2,3.44,7.0,Good,1069.19,39.84892,23 Years and 8 Months,No,60.903645,278.29807,Low_spent_Small_value_payments,555.8184,2023-10-01
CUS_0x1140,14532812.0,914.15,6,10,28,6,"Credit-Builder Loan, Debt Consolidation Loan, Personal Loan, Mortgage Loan, Payday Loan, and Auto Loan",18,19,27.01,14.0,Bad,4128.98,29.370855,6 Years and 11 Months,Yes,24.906263,80.86351,Low_spent_Large_value_payments,255.64522,2023-02-01
CUS_0x1145,17975.32,1444.9434,6,5,32,9,"Student Loan, Payday Loan, Not Specified, Mortgage Loan, Home Equity Loan, Payday Loan, Payday Loan, Not Specified, and Credit-Builder Loan",61,25,8.9,13.0,Bad,1263.1,25.681799,12 Years and 5 Months,Yes,76.450325,176.77621,Low_spent_Small_value_payments,181.26779,2024-08-01
CUS_0x114a,15305.46,1230.455,0,7,2,2,"Student Loan, and Home Equity Loan",14,2,15.95,0.0,Good,642.42,27.525112,15 Years and 9 Months,No,20.301655,64.77848,Low_spent_Small_value_payments,327.96536,2023-01-01
CUS_0x1151,17692.27,1335.3558,6,5,29,6,"Payday Loan, Auto Loan, Home Equity Loan, Auto Loan, Personal Loan, and Auto Loan",35,25,28.12,9.0,Bad,3762.64,24.55497,11 Years and 5 Months,Yes,78.447235,167.44139,Low_spent_Small_value_payments,177.64696,2024-10-01
CUS_0x1154,7645.1,632.09125,9,9,19,5,"Credit-Builder Loan, Credit-Builder Loan, Credit-Builder Loan, Credit-Builder Loan, and Payday Loan",42,18,21.14,10.0,Bad,2869.83,24.639347,12 Years and 2 Months,Yes,17.48785,48.623913,Low_spent_Small_value_payments,287.09735,2023-06-01
CUS_0x1156,10060.01,1103.3346,3,9,17,6,"Student Loan, Student Loan, Home Equity Loan, Not Specified, Debt Consolidation Loan, and Payday Loan",18,12,9.29,15.0,Standard,1971.81,26.6561,10 Years and 10 Months,Yes,32.284325,72.27556,High_spent_Small_value_payments,265.77356,2023-06-01
CUS_0x115c,41695.76,3401.6467,6,7,15,9,"Not Specified, Credit-Builder Loan, Mortgage Loan, Credit-Builder Loan, Credit-Builder Loan, Student Loan, Mortgage Loan, Debt Consolidation Loan, and Mortgage Loan",24,20,31.99,8.0,Bad,4453.51,26.69777,8 Years and 6 Months,NM,302.80573,85.684166,Low_spent_Large_value_payments,221.67477,2024-02-01
CUS_0x1168,76440.52,6647.0435,0,4,9,2,"Mortgage Loan, and Student Loan",7,2,10.85,4.0,Good,998.47,36.402363,20 Years and 9 Months,No,96.74971,547.8586,Low_spent_Medium_value_payments,300.09604,2023-10-01
CUS_0x1169,115324.62,9772.385,2,5,8,4,"Credit-Builder Loan, Payday Loan, Student Loan, and Student Loan",9,6,5.5,3.0,Good,1316.45,40.506397,23 Years and 11 Months,No,199.25127,380.2486,High_spent_Small_value_payments,657.73865,2023-09-01
CUS_0x117f,93847.86,7599.655,3,4,12,3,"Mortgage Loan, Credit-Builder Loan, and Home Equity Loan",14,10,11.52,5.0,Standard,1405.22,28.966356,16 Years and 5 Months,No,196.7267,522.55725,Low_spent_Large_value_payments,310.68158,2023-11-01
CUS_0x1185,18963.65,1794.3042,4,8,29,6,"Student Loan, Payday Loan, Not Specified, Credit-Builder Loan, Personal Loan, and Debt Consolidation Loan",27,7,13.04,11.0,Standard,2422.18,26.015581,7 Years and 0 Months,Yes,64.1253,60.755604,High_spent_Medium_value_payments,304.54953,2024-05-01
CUS_0x1190,44134.06,3182.4817,4,4,9,3,"Personal Loan, Auto Loan, and Student Loan",29,19,0.9,5.0,Good,809.59,33.943527,23 Years and 5 Months,NM,551.27155,97.11016,Low_spent_Large_value_payments,467.15875,2024-05-01
CUS_0x1192,16319.38,1518.9479,7,3,1,2,"Payday Loan, and Payday Loan",16,13,7.67,9.0,Standard,1275.32,31.404446,23 Years and 9 Months,NM,16.291128,112.33987,Low_spent_Medium_value_payments,303.2638,2023-05-01
CUS_0x1193,31877.72,2571.4766,2,5,20,1,Credit-Builder Loan,29,13,4.46,4.0,Standard,886.59,28.72954,25 Years and 3 Months,NM,21.794374,82.339,High_spent_Medium_value_payments,403.01428,2024-10-01
CUS_0x119e,63601.48,5400.1235,3,7,15,6,"Auto Loan, Mortgage Loan, Student Loan, Home Equity Loan, Auto Loan, and Not Specified",26,13,19.49,6.0,Standard,1191.91,25.704062,19 Years and 9 Months,Yes,184.69164,121.517044,High_spent_Large_value_payments,473.80365,2023-06-01
CUS_0x11a4,44295.54,3677.295,8,6,30,2,"Credit-Builder Loan, and Student Loan",38,21,8.96,8.0,Standard,1280.42,37.284473,12 Years and 9 Months,Yes,65.57597,74.61309,High_spent_Medium_value_payments,477.54044,2023-11-01
CUS_0x11b7,70099.04,5420.165,1,1,10,3,"Mortgage Loan, Personal Loan, and Student Loan",5,6,9.85,5.0,Good,498.61,28.951817,24 Years and 4 Months,No,790.3395,134.97006,High_spent_Medium_value_payments,601.9707,2025-01-01
CUS_0x11c0,14527.46,964.6213,3,3,4,4,"Debt Consolidation Loan, Student Loan, Auto Loan, and Home Equity Loan",19,3,6.31,2.0,Good,321.05,32.388557,19 Years and 10 Months,No,41.695446,49.3831,Low_spent_Small_value_payments,295.38358,2023-08-01
CUS_0x11c6,16523.74,1516.9788,1,4,1,4,"Student Loan, Credit-Builder Loan, Payday Loan, and Home Equity Loan",8,8,10.06,4.0,Good,455.49,31.799772,25 Years and 11 Months,No,52.216167,54.266254,Low_spent_Medium_value_payments,325.21545,2023-09-01
CUS_0x11c7,36817.94,3198.1616,5,4,5,3,"Home Equity Loan, Auto Loan, and Mortgage Loan",9,6,3.98,5.0,Good,1019.46,35.270664,17 Years and 2 Months,No,86.80992,206.51433,Low_spent_Small_value_payments,316.4919,2023-03-01
CUS_0x11e2,44986.55,3689.8792,6,5,11,1,Credit-Builder Loan,0,4,10.26,3.0,Good,753.21,25.586287,20 Years and 0 Months,No,23.267136,43.203632,High_spent_Large_value_payments,542.51715,2024-12-01
CUS_0x11ec,14867.69,1005.9742,9,9,18,6,"Debt Consolidation Loan, Student Loan, Personal Loan, Credit-Builder Loan, Auto Loan, and Debt Consolidation Loan",39,15,18.5,8.0,Standard,2344.06,24.344387,17 Years and 2 Months,Yes,55.459602,100.14575,Low_spent_Medium_value_payments,224.99207,2024-12-01
CUS_0x11fc,38735.57,3187.964,2,4,3,2,"Payday Loan, and Debt Consolidation Loan",15,11,8.06,2.0,Good,800.94,36.785755,17 Years and 5 Months,No,43.943752,125.365906,Low_spent_Large_value_payments,419.48676,2023-04-01
CUS_0x1204,18829.82,1578.1516,8,8,24,4,"Mortgage Loan, Personal Loan, Payday Loan, and Debt Consolidation Loan",23,6,12.36,13.0,Standard,1752.02,28.936201,9 Years and 0 Months,Yes,34.90701,145.3163,Low_spent_Large_value_payments,282.95023,2024-03-01
CUS_0x1207,19506.73,1491.5608,9,7,22,6,"Personal Loan, Debt Consolidation Loan, Student Loan, Auto Loan, Student Loan, and Mortgage Loan",47,12,2.69,15.0,Bad,1594.83,24.27466,14 Years and 10 Months,Yes,59.13404,149.68776,Low_spent_Small_value_payments,230.33427,2023-12-01
CUS_0x120c,29135.38,2138.9482,10,7,21,9,"Mortgage Loan, Credit-Builder Loan, Mortgage Loan, Credit-Builder Loan, Home Equity Loan, Not Specified, Not Specified, Personal Loan, and Payday Loan",21,25,8.04,7.0,Bad,1833.81,24.80698,9 Years and 5 Months,Yes,201.00227,158.83795,Low_spent_Small_value_payments,144.05461,2023-07-01
CUS_0x120d,18743.07,1330.923,2,7,4,4,"Home Equity Loan, Not Specified, Not Specified, and Personal Loan",7,12,9.46,0.0,Good,183.15,34.888588,22 Years and 8 Months,No,57.801815,140.0755,Low_spent_Small_value_payments,225.21498,2025-01-01
CUS_0x1216,20143.27,1550.6058,10,8,27,2,"Not Specified, and Credit-Builder Loan",44,15,9.44,17.0,Standard,1693.73,36.301365,10 Years and 10 Months,Yes,30.35921,141.89656,Low_spent_Small_value_payments,272.8048,2023-04-01
CUS_0x122c,36346.13,3188.8442,8,6,11,3,"Credit-Builder Loan, Home Equity Loan, and Auto Loan",21,15,10.54,4.0,Good,1252.46,28.066704,22 Years and 2 Months,NM,89.061554,110.509705,High_spent_Medium_value_payments,369.31317,2024-08-01
CUS_0x1231,30739.3,2298.6084,4,4,13,6,"Student Loan, Personal Loan, Payday Loan, Payday Loan, Student Loan, and Student Loan",15,8,16.7,5.0,Standard,1365.58,23.403143,18 Years and 2 Months,Yes,135.23814,106.45326,High_spent_Small_value_payments,248.16943,2024-11-01
CUS_0x1232,14937.49,1142.7909,8,8,22,7,"Student Loan, Mortgage Loan, Debt Consolidation Loan, Home Equity Loan, Student Loan, Home Equity Loan, and Student Loan",43,15,24.17,9.0,Bad,3699.44,23.120964,13 Years and 9 Months,NM,50.960876,104.14503,Low_spent_Medium_value_payments,239.17319,2024-09-01
CUS_0x1234,64996.98,5215.415,3,5,12,2,"Not Specified, and Auto Loan",26,12,19.69,6.0,Standard,340.81,42.0187,32 Years and 5 Months,Yes,97.5406,586.0236,High_spent_Large_value_payments,577.8538,2024-12-01
CUS_0x1236,28352.24,2385.6868,4,4,7,3,"Personal Loan, Student Loan, and Mortgage Loan",4,0,9.02,0.0,Good,1085.7,23.10199,16 Years and 10 Months,No,46.390728,101.71525,Low_spent_Small_value_payments,380.46268,2024-05-01
CUS_0x123d,7703.63,651.9696,6,8,18,6,"Auto Loan, Home Equity Loan, Student Loan, Home Equity Loan, Home Equity Loan, and Student Loan",54,19,16.05,15.0,Bad,3044.94,26.701653,2 Years and 8 Months,Yes,32.081097,49.094963,Low_spent_Small_value_payments,274.0209,2023-11-01
CUS_0x1249,9529.86,688.1546,9,8,26,3,"Not Specified, Payday Loan, and Auto Loan",50,15,7.2,10.0,Bad,1818.36,35.67905,7 Years and 2 Months,Yes,12.010942,50.632034,Low_spent_Small_value_payments,296.1725,2024-05-01
CUS_0x124a,16861.34,1453.1117,2,6,2,3,"Mortgage Loan, Payday Loan, and Not Specified",0,8,10.77,2.0,Good,408.71,37.592747,23 Years and 8 Months,No,41.572994,118.21438,Low_spent_Large_value_payments,255.5238,2023-07-01
CUS_0x1250,72503.56,5974.9634,6,8,31,9,"Credit-Builder Loan, Not Specified, Student Loan, Credit-Builder Loan, Personal Loan, Auto Loan, Student Loan, Not Specified, and Mortgage Loan",60,18,22.41,15.0,Bad,4205.6,35.858494,13 Years and 8 Months,Yes,362.8461,107.35648,High_spent_Medium_value_payments,377.29373,2023-12-01
CUS_0x1252,34132.87,2970.4058,4,6,4,4,"Student Loan, Personal Loan, Not Specified, and Home Equity Loan",7,13,10.89,2.0,Good,187.64,37.948322,21 Years and 2 Months,No,100.08432,378.74622,Low_spent_Small_value_payments,108.21005,2023-02-01
CUS_0x125c,32129.0,2514.4167,3,7,10,2,"Personal Loan, and Student Loan",28,19,16.84,8.0,Standard,2554.25,30.281944,13 Years and 8 Months,Yes,34.996483,93.272865,Low_spent_Medium_value_payments,403.17233,2024-05-01
CUS_0x1269,42031.09,3762.5908,2,1,8,3,"Not Specified, Debt Consolidation Loan, and Auto Loan",1,5,14.11,2.0,Good,83.55,24.06559,17 Years and 3 Months,No,66.50618,108.85586,High_spent_Medium_value_payments,450.89703,2024-01-01
CUS_0x1271,99337.28,8563.106,5,5,17,6,"Credit-Builder Loan, Mortgage Loan, Debt Consolidation Loan, Mortgage Loan, Debt Consolidation Loan, and Auto Loan",14,13,13.01,5.0,Standard,255.82,36.046757,16 Years and 6 Months,Yes,338.65244,312.21866,High_spent_Medium_value_payments,455.43958,2023-03-01
CUS_0x1281,8780.97,435.74792,5,4,20,6,"Debt Consolidation Loan, Not Specified, Home Equity Loan, Not Specified, Student Loan, and Debt Consolidation Loan",16,8,14.82,4.0,Standard,851.71,38.958393,11 Years and 3 Months,Yes,36.748314,52.84879,Low_spent_Small_value_payments,243.97769,2023-11-01
CUS_0x1288,60938.13,5163.1777,10,8,31,8,"Payday Loan, Payday Loan, Not Specified, Student Loan, Mortgage Loan, Payday Loan, Mortgage Loan, and Credit-Builder Loan",26,21,17.49,9.0,Bad,3947.24,36.591278,5 Years and 5 Months,Yes,378.3047,509.04523,Low_spent_Large_value_payments,269.71628,2024-08-01
CUS_0x128e,20232.11,1918.0092,5,3,6,5,"Mortgage Loan, Payday Loan, Auto Loan, Not Specified, and Mortgage Loan",9,20,15.86,7.0,Standard,1104.6,29.797031,9 Years and 4 Months,Yes,48.657764,126.78797,Low_spent_Large_value_payments,286.3552,2023-06-01
CUS_0x1290,10455.88,729.32294,6,5,12,3,"Personal Loan, Payday Loan, and Credit-Builder Loan",11,19,9.71,0.0,Good,83.16,29.464912,23 Years and 3 Months,No,25.748447,24.490505,Low_spent_Medium_value_payments,302.69333,2024-01-01
CUS_0x1297,57738.06,4881.505,9,8,30,9,"Payday Loan, Personal Loan, Payday Loan, Personal Loan, Mortgage Loan, Home Equity Loan, Student Loan, Credit-Builder Loan, and Payday Loan",61,24,14.27,11.0,Bad,3916.47,25.742142,13 Years and 8 Months,Yes,296.28415,53.82118,High_spent_Medium_value_payments,388.0452,2023-01-01
CUS_0x129b,95933.68,7860.473,4,5,15,7,"Credit-Builder Loan, Credit-Builder Loan, Debt Consolidation Loan, Credit-Builder Loan, Mortgage Loan, Not Specified, and Payday Loan",18,10,17.87,5.0,Standard,129.15,34.16585,8 Years and 2 Months,Yes,361.8671,167.71803,High_spent_Large_value_payments,496.4622,2023-02-01
CUS_0x12a4,78094.28,6755.8564,10,7,15,5,"Personal Loan, Not Specified, Home Equity Loan, Home Equity Loan, and Auto Loan",62,19,6.92,12.0,Bad,1695.41,38.279827,19 Years and 8 Months,Yes,270.6398,68.31523,High_spent_Large_value_payments,576.6306,2024-11-01
CUS_0x12a7,26450.59,2079.2158,5,6,20,4,"Debt Consolidation Loan, Home Equity Loan, Auto Loan, and Home Equity Loan",24,18,11.8,1.0,Standard,952.9,26.399803,28 Years and 8 Months,No,73.67019,19.552471,High_spent_Large_value_payments,354.6989,2023-05-01
CUS_0x12a8,103092.27,8311.022,3,6,10,4,"Not Specified, Credit-Builder Loan, Debt Consolidation Loan, and Student Loan",22,15,15.53,4.0,Standard,300.65,39.79153,13 Years and 8 Months,Yes,328.60483,65.923935,High_spent_Large_value_payments,676.5735,2024-06-01
CUS_0x12a9,44822.21,3555.184,1,4,2,4,"Credit-Builder Loan, Debt Consolidation Loan, Payday Loan, and Debt Consolidation Loan",10,7,1.03,0.0,Good,730.64,30.058125,24 Years and 1 Months,No,135.04428,100.05342,High_spent_Medium_value_payments,370.42072,2023-05-01
CUS_0x12af,33799.36,2944.6133,5,3,19,4,"Personal Loan, Not Specified, Mortgage Loan, and Personal Loan",15,13,22.35,5.0,Standard,173.76,28.183361,6 Years and 11 Months,Yes,75.098076,235.38234,Low_spent_Large_value_payments,253.98091,2024-03-01
CUS_0x12b8,15906.4,1350.5333,9,10,21,8,"Credit-Builder Loan, Student Loan, Debt Consolidation Loan, Student Loan, Student Loan, Home Equity Loan, Credit-Builder Loan, and Not Specified",22,21,27.86,6.0,Bad,3167.74,31.085701,10 Years and 11 Months,Yes,91.89338,119.60726,Low_spent_Small_value_payments,213.5527,2024-02-01
CUS_0x12c1,85760.85,7172.7373,2,6,5,4,"Student Loan, Home Equity Loan, Home Equity Loan, and Credit-Builder Loan",16,3,10.92,3.0,Good,695.2,28.054554,31 Years and 3 Months,No,171.43019,515.1066,Low_spent_Large_value_payments,300.7369,2023-04-01
CUS_0x12cb,45188.52,3868.71,9,10,22,7,"Home Equity Loan, Student Loan, Home Equity Loan, Student Loan, Mortgage Loan, Home Equity Loan, and Home Equity Loan",44,20,10.45,11.0,Standard,1960.28,30.690632,15 Years and 5 Months,Yes,154.35745,150.5001,High_spent_Small_value_payments,342.01343,2024-03-01
CUS_0x12ce,9795.07,586.25586,7,8,29,6,"Debt Consolidation Loan, Auto Loan, Personal Loan, Debt Consolidation Loan, Debt Consolidation Loan, and Payday Loan",62,14,4.01,15.0,Bad,2065.27,29.042818,5 Years and 11 Months,Yes,42.605316,24.425081,Low_spent_Small_value_payments,281.59518,2023-07-01
CUS_0x12d1,21384.94,1646.0784,4,4,15,2,"Credit-Builder Loan, and Debt Consolidation Loan",24,15,14.37,9.0,Standard,691.53,24.884464,27 Years and 0 Months,Yes,22.095625,168.2455,Low_spent_Medium_value_payments,254.26671,2024-01-01
CUS_0x12ea,38980.76,3172.3967,8,8,25,9,"Home Equity Loan, Not Specified, Personal Loan, Personal Loan, Not Specified, Debt Consolidation Loan, Payday Loan, Mortgage Loan, and Personal Loan",27,17,16.43,10.0,Bad,2927.1,40.397625,3 Years and 11 Months,Yes,167.53674,78.63531,High_spent_Medium_value_payments,321.0676,2023-08-01
CUS_0x12ec,45675.0,3635.25,8,5,28,4,"Home Equity Loan, Personal Loan, Mortgage Loan, and Mortgage Loan",23,13,10.51,8.0,Standard,1771.8,37.76324,6 Years and 5 Months,Yes,134.27025,146.56308,High_spent_Medium_value_payments,332.69165,2023-09-01
CUS_0x12f2,59237.96,4693.4966,10,7,18,8,"Auto Loan, Payday Loan, Payday Loan, Payday Loan, Not Specified, Mortgage Loan, Not Specified, and Not Specified",19,22,2.3,15.0,Bad,1593.75,30.694967,13 Years and 3 Months,Yes,319.1632,64.98296,High_spent_Large_value_payments,325.2035,2023-12-01
CUS_0x12fc,128450.32,10943.193,1,5,4,3,"Home Equity Loan, Student Loan, and Personal Loan",8,2,6.66,4.0,Good,23.79,29.21807,30 Years and 9 Months,NM,161.48753,845.0664,Low_spent_Medium_value_payments,367.7654,2024-03-01
CUS_0x1309,106876.77,9149.397,4,5,12,1,Not Specified,21,20,8.24,4.0,Good,356.07,32.77762,29 Years and 5 Months,No,62.24258,119.84314,High_spent_Large_value_payments,972.854,2024-06-01
CUS_0x130b,79005.0,6860.75,5,7,20,2,"Not Specified, and Student Loan",11,13,2.74,7.0,Standard,876.69,37.975914,27 Years and 4 Months,No,68.49551,308.77716,High_spent_Small_value_payments,568.80237,2023-04-01
CUS_0x1329,160573.56,13293.13,1,2,8,1,Mortgage Loan,12,3,2.01,4.0,Good,551.26,38.73971,19 Years and 10 Months,No,121.17894,386.78412,High_spent_Medium_value_payments,1071.35,2023-06-01
CUS_0x1330,30874.43,2595.8691,4,5,8,2,"Mortgage Loan, and Credit-Builder Loan",10,5,3.82,2.0,Good,243.11,26.635435,22 Years and 2 Months,NM,48.26787,67.909485,High_spent_Small_value_payments,403.40958,2023-09-01
CUS_0x133f,100914.39,8546.532,5,5,16,5,"Home Equity Loan, Home Equity Loan, Debt Consolidation Loan, Debt Consolidation Loan, and Personal Loan",28,9,19.35,4.0,Standard,1410.49,39.91276,8 Years and 9 Months,Yes,242.96605,245.3429,High_spent_Medium_value_payments,616.3443,2025-01-01
CUS_0x1340,40600.61,3420.3843,4,7,6,2,"Credit-Builder Loan, and Home Equity Loan",9,0,5.5,2.0,Good,1198.96,33.44434,21 Years and 3 Months,No,63.614853,75.54045,High_spent_Small_value_payments,462.88312,2023-05-01
